email_id,subject,true_label,predicted_label,reasoning,error,raw_response
390,re: a penny c0nsidered RANDY with her NYSE s return s d011ars,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!!contains!!suspicious!language!!!such!as!a!miss!spelled!subject!line!and!an!!!urgent!call!!to!!action!!!with!!a!!!threat!of!!loss!of!investment!!funds!.!!It!!also!!includes!!forward!looking!statements!!!!!which!!are!!!!!often!!!!!!!!used!!!!!!!!by!!sc!ammers!to!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
391,SoftTabsAvailableInternationalPharmacy,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!contains!s!pelling!and!gram!matic!errors!and!!an!!!!uns!u!al!y!l!o!ng! !!!URL!!which!!!is!!!!!!s!!!!!i!!g!h!l!!!!!!y! !!!!!a!!!n!d!ic!a!t!i!v!e!!!!!!!!!!!!!!o!f!!!!!!!!!!!!!a! !!!!!!!!!!!!ph!i!sh!i!n!g!!!""
}"
392,re : netco items,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!LEGITIMATE!!"",
  ""!!!!!reasoning!"":! ""The!!email!!appears!!!to!!!be!!!!!!a!!!!!!!business!!!!!!communication!!!!!!reg!!!!!!!arding!!!!to!!!!!the!!!!!!pl!!!!!!anning!!and!!!!pre!!!!!!paration!!for!!!!!the!!!!!!transition!to!!!!!!!!!a!!new!!!!!!!!!!!company!!!!!!structure!.!!There!!!is!!!!!no!!!!!!indication!!!of!!!!!fra!!!!!!ud!!!!!!ge!!!!!!or!!!!!!mal!!!!!!i!n!!!!!tenti!on!!to!!!!!"
393,Is mobile really a sure thing for Google? | CNET News.com Alert ,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!T!E!!"",
!reasoning! : ""The!!email!!is!!!a!n!n!!orm!a!t!i!v!e! !!!!!n!e!w!s! !!!!l!e!t!t!e!r! !!!!!!!a!nd! !!d!o!e!s! !!n!o!t!!!!!!c!o!n!t!a!i!n!!!!!!!!!!!!!a!ny!!!!s!p!i!c!i!f!i!c! !!!!!!!!!!l!i!n!k!s!!!or!!!!!!m!e!s!s!e!g!n!e!r!a!t!e! !!!!!!a! !!!ph!i!s!h!i!n!"
394,[Razor-users] Fire.cloudmark.com is having issues,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!ITIMATE!\"""",
!reasoning! : ""The!!!email!!is!!!related!to!technical!!issues!!!with!a!specific!service!and!does!!not!!contain!!any!!ph!ish!!t!actics!!""
}"
395,start date : 12 / 29 / 01 ; hourahead hour : 8 ;,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!ITIMATE!\"""",
!!reasoning! !: ""The!!email!does!!not!!contain!!any!!s!usp!ect!!!links!or!im!port!ant!information!!!!that!!would!!indicate!!!!!!ph!ishing!activity!.!!The!content!!!!appe!ars!!!!to!!!be!!!!!related!!to!!!a!!!!technical!!log!!message!!!!reg!arding!!schedule!!!!management!!""
}"
396,Q3 comparison,0,,,JSON_PARSE_FAILED,"{
!classification!:""!!LEG!IT!I!!!G!E!T!E!M!E!T!A!R!E!E!N!G!\"""",
!!!!!!reasoning!:""The!email!!appears!!!!to!!be!!!!!!a!n!ormal!!!business!!!communication!!and!!!!!does!!not!!!contain!!!any!!!s!usp!ect!!!ph!!i!sh!!!i!ng!!!!!t!!e!!!m!!e!!!t!!h!!!o!!!!!!!!""
}"
397,friday brown bag for options pricing,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!ITIMATE!!! !"",
!reasoning! : ""The!!! email!!!!!! appears!!!! to!! be!!!!! a!!!!!!!!! legitimate! !communication!! !!for! !!an!!! !!internal! !!se!m!inar!!! !!at! !!a!!!!!!company! !.! !There!! !is!! !no!!! !!!s!usp!ect!! !!of!!! !!!ph!ishing! !!! !!in!! !!the!! !!content! !or!! !!call!! !!!!!to!! !!action! !.! !""
}"
398,Re: [UAI] Imprecise Probabilities--A simple and yet computationally nontrivial problem,0,,,JSON_PARSE_FAILED,"{
!classification!:""!!LEG!IT!M!I!!!!T!E!"",
!!!!!reasoning!:""The!!email!!!appears!!to!!!!be!!!!!!a!!leg!it!m!i!t!e!!!!a!!cad!d!a!c!e!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
399,txu nom . s for 11 / 29 / 00,0,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!!reasoning! : ""!The!!email!!uses!!a!!s!p!e!c!i!f!i!c! !!date!!(!!!1!1! /!!!!!!!2!9! /!0!0!;!!and!!!!!the!file!!!!name!!!is!!!!!!s!!!usp!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
400,sent you files via WeTransfer,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!\"""",
!reasoning! : ""The!!! email!! !!uses!!!!!!a! !generic! !!subject! !and!! !body! !!text! !!which!! !is!! !!!!common!! !!!!!!in!!!!!!!!!!!!ph!ishing! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
401,tw transport,0,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email!! !uses! !!a! !!s!p!e!c!i!f!i!c! !!!code! !!(!!!md!q! !#!!!2!7!7!9!2! !)! !!and!!!! a!!! !date!!!!!! !!that!! !!is!!! !!!old! !(!!January! !2!0!0!2! !)!,!! !!!!!!!!!which!! !!is!! !!!uncommon!! !!!for!!! !!leg!i!t!i!m!e! !!!a! !!!t!h! !!!i!n!g! !!!!!!email! !!!to!! !!request!!! !!f!in!ancial!! !!or!! !!!!other! !!!important!! !!!changes! !.!"""
402,FW: ENA Upstream deals,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!T!E!E!M!E!N!T!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!E!"
403,Hiring ,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISH!ING! !!R!E!!!!A!N!I!N!G! :!!T!h!e!!!!!!! e!m!!!!!!!!!!!!!!!!!!!!a!l!!l!s! !!!!t!h!e! !!!c!h!a!r!a!c!t!e!s!!!!!o!f!!!!!!!!!!!a!!!!!!!!!!!!!!!!!!!!!!!!!a! !!!!!!!!!!!!p!h!i!s!h!i!n!g! !!e!m!a!i!l! !!a!n!d!!!!!!!!!!!!i!n!c!l!u!d!!e!s!!!!!!a! !!!!!l!i!n!k!! !!!"
404,lnvoice of Malwar-Bytes Essential #ATS07-6052549,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!PHISHING"",
  ""!!!!!reasoning!"": ""!!The!email!!uses!!a!malicious!looking!image!!!and!!contains!!s!pelling!!mistakes!(!!e!g! 'em!ail!','sa!le'!),!which!!are!!!!!common!!!!!!t!actics!!!!!!!!!!!!!!!!!!!!!!!!!in!!!!ph!ishing!!!!!!at!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
405,Re: [Baseline] Raising chickens the high-tech way,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!ITIMATE!\"""",
!reasoning! : ""The!!!email!!appears!!to!!!be!!!!!a!!!!!!discussion!!about!!genetic!engineering!!and!dom!estic!ation!without!!!!!any!!!!!!s!usp!ect!!of!!!!!ph!ishing!!t!actics!!""
}"
406,Increasing current output to motors on HandyBoard,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!IT!I!!!M!A!T!E!"",
!reasoning! : ""The!!email!!!appears!!!to!!be!!!!!a!!technical!!!!inquiry!!!about!!!motor!!controller!!!!!!stack!!configuration!!for!!!a!!!!!!specific!!project!.!!There!!!is!!!no!!!indication!of!!any!!!ph!ish!!!or!!!malicious!!intent!!""
}"
407,Re: [ILUG] Strange ssh problem,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!LEGITIMATE!\"""",
  ""reasoning!"": ""The!email!!!appears!!!to!!be!!!!!!!a!!!technical!!discussion!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
408,BUSINESS  PROPUSAL,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!"",
!reasoning!:""The!!email!contains!!a!common!!ph!ishing!!scheme!!!where!!!!the!!!sender!!!!!claims!to!!have!!!found!!unclaimed!f!unds!and!!!!!!!asks!!!!for!!personal!!information!to!!!!!!!process!!the!!!!claim!which!is!!!!!!a!!!!!!common!!!!!!t!rick!!!!!!!used!!!!!!!!to!!!!!gain!!access!to!!the!victim!s!financial!information!.""
}"
409,nan,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!PHISHING"",
  ""reasoning!"": ""The!email!!appears!!!to!!be!!!!!!a!!test!message!!!with!!no!!malicious!!!!!intent!and!is!!!!formatted!!!!!!!!!like!!!a!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
410,We collected best products for your health from all over the world.,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email! contains!!!!! suspicious!! !links!! and!! !appeals!! !!to!! !!buy!! !!!products! !for!!!!!! !!!health! !and!! !weight! !loss! !which!! !are!!!!!!!!!!!!common!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
411,online access locked ,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!!reasoning!:""The!!email!!contains!!s!uspicious!links!!and!requests!!!for!!action!on!a!file!!!!or!by!!!!click!ing!!!!!a!!!link!!to!!!!update!!!!!!!details!.!!It!!!!also!!!!asks!!!!!to!add!an!email!!!to!!!the!!!!!!!!!safe!!!sender!list!which!!is!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
412,year - to - date deal report,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!LEG!ITIMATE!!! !"",
!!reasoning! : ""!The!!email!!appears!!!!to!!!be!!!!!!a!standard!business!communication!!request!for!a!financial!report!and!!includes!!!a!phone!number!!!!!!for!!!!!!!further!!!!!!inquiry!!""
}"
413,Visit us  and calculate the money you save .,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email! uses!!!!! generic! language!! !and!! !offers!!! !!!to!! !!download!! !!!software!! !!!without!!! !!providing!!!!!!!!!a!!! !!secure!! !!link!or!!!!!information!! !!about!!!the!!!!sender!.!This!is!!!!!!common!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
414,Doctors help men with low libidos,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email! uses!!!!! sensational! language! and!!! !a!!! !!malicious!!! !!URL! to!! !!de!ceive!! !!read!ers! into!!!!!!! clicking! !and!!!!! !!!!!vis!iting!!!!! !!malicious!!!!! !!!!!!!we!b!i!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
415,50 ways to meet your lover_markizamkd25,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING"",
!reasoning!:""The!email!!contains!!s!p!am!i!l!t!y!n!g! !!language!!,!!a! !!s!p!am!i!l!t!y!n!g! !!subject!,!and!!a!!!!mal!i!c!i!o!u!s! !!!!!!!!!!!!!link!.!!""
}"
416,First Glance: Webcast on Forrester's Insight into Managing App Dev Quality,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!!LEGITIMATE!!!"",
  ""reasoning!"": ""The!email!!is!!!formatted!!correct!ly!!and!!contains!!!!a!!valid!url!!!for!!subscription!!!unsubscri!ption!!.!It!!also!!!!links!!!!!to!!!!!!the!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
417,Free Bic Duo From Business Supply,0,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!!! email!!! uses!!!!!! language!! !!!such! !as! !\""FREE! !!B!I!C! !!D!U!O! !!F!R!M! !!!!!!!!!!!!BUSINESS!!!!!!!!!SUP!P!L!Y!\""!!and!!!promotions!!!!!to!!de!ceive!!!!read!ers!into!!!!!!!!provid!ing!!!!!personal!!information!or!!!!!!!making!!!!p!urchases!!that!!!!!are!!!!not!!!!!!auth!entic!.""
}"
418,GOOD DAY SIR,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!!!PHISH!ING!!!!\"""",
!reasoning!:""The!!email!!contains!!a!common!!ph!ish!!t!!r!!ick!!!!!of!!!a!!!!bank!manager!!!!!!claim!ing!!!!!!!!!to!!have!!!!found!!!unclaimed!f!unds!and!!!!!!!!!!!requ!iring!!!!!the!!!recipient!!to!!pro!vide!!!personal!!information!for!!!!!!the!!!!!!!purpose!!of!!!!!!claim!ing!!!!the!!!!!f!!unds!.!!This!!is!!!!!!a!!!!!!common!!!!!!!sc!am!!!!!!!!!!!!!!""
}"
419,[R]  matching problem,0,,,JSON_PARSE_FAILED,"{
!classification!:""!!LEG!IT!I!!!G!E!T!I!M!E!T!A!T!E!E!N!"",
!!reasoning!:""The!!!e!m!!a!i!l!!i!s!!!!!!a! !!!!!q!u!e!s!!!!!!!!!!!!!t!i!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
420,"GOOD EMAIL,READ!",1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!!contains!!typical!!!phishing!!t!actics!such!as!!a!!surprising!!lottery!win!announcement!with!!!!specific!!details!and!!!a!!request!!!for!!personal!information!to!!!!!claim!!the!!!!pr!ize.!!""
}"
421,Wanted Growth Enhancement testimonials,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email! contains!!!!!!a!! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !"
422,Regards,1,,,JSON_PARSE_FAILED,"{
  ""classification!"": ""!!!PHISH!!!!PH!SH!NG"",
  ""!reasoning!"": ""The!! email!! uses!!!! urgent! language! and!!!!! creates!!! a!!!!!! sense!! of!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
423,SoftTabsHealthInternationalPharmacy,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!contains!!!a!s!usp!sual!phishing!t!e!t!m!p!l!a!t!e!and!!the!!!URL!!!!is!!!s!usp!sual!for!!!ph!i!sh!i!n!g!!!!!!""
}"
424,Google Alert - bush,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!T!E!R!A!T!E!"",
!!reasoning! : ""The!!email!!!is!!a!n!!!example!of!!!!!a!n!n!o!r!m!a!t!i!v!e! !!!!!!!g!!!oogle!!!!!!news!!!!!alert!!and!!!does!!!not!!!!!contain!!!!any!!!ph!!!ishing!!!!!t!!!actics!or!!!!links!!!to!!!!!!malicious!!!!!!we!b!!!!!!pages!!""
}"
425,Account Verification,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!!"",
!reasoning!:""The!email!!contains!a!s!uspicious!request!!!to!!click!!!on!!a!!!!link!!to!!verify!!an!account!after!!inform!ing!!!!!!about!!a!!login!!!attempt!from!!!!a!!different!!location!.!!It!!also!!threatens!!!!with!!!!!!!!!permanent!!!!!!!!closure!!of!!!!!!!!!!!!!!!!!!the!!!!!!account!!if!!!!!!not!!!!!!complied!with!!!!!instructions!.!!These!!!are!!!!!!!common!!!!!!!!ph!ishing!!!!!!t!actics!!""
}"
426,[Razor-users] Re: Content-Type: message/rfc822  supported ?,0,,,JSON_PARSE_FAILED,"{
!classification! : ""!!LEG!IT!I!!!G!E!T!E!M!E!T!E!R!E!!"",
!reasoning! : ""The!!email!!appears!!!to!be!!!!!a!discussion!!!!!!!about!the!proper!method!!of!forward!spam!!!for!raz!!analysis!and!does!!not!!!contain!!!any!!ph!!ishing!!!t!!actics!!""
}"
427,RE: [ILUG] SUSE 8 disks? (thread changed slightly),0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!LEGITIMATE!\"""",
  ""reasoning!"": ""The!email!!!appears!!to!!!be!!!!!!a!!discussion!!!!!!about!!creating!!a!!custom!!!Linux!!distribution!!and!!does!!not!!!contain!!!!!any!!ph!ishing!!!!!!t!!actics!.""
}"
428,[ILUG] Optimising for PentiumMMX?,0,LEGITIMATE,TheemailappearstobeadiscussionaboutbuildingandoptimizingLinuxsoftwareforaspecificprocessortype(PenteurMMX).Itdoesnotcontainanyphishingtacticsorlinkstomaliciouswebsites.,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!!LEGITIMATE!!!"",
  ""reasoning!"": ""The!email!!!appears!!to!!!be!!!!!!!!!a!!discussion!!!!!!about!!building!and!optim!!izing!!!!Linux!!!!software!!for!!!!!!!a!!specific!!!!!!!processor!type!(!!!!!!!!!!!P!e!n!t!e!u!r!M!M!X!).!It!!does!!not!!!!!!contain!!!!!any!!!!!!ph!!ishing!!!!!!t!!actics!or!!!!!!!!!!links!!!to!!!!!!!!!!malicious!!!!!!!!!!!!!!!!!!we!b!!sites!.""
}"
429,CONTACT ASAP!!!,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification!:""!!PHISHING!\"""",
!reasoning!:""The!!email!!contains!!s!p!a!m!-!!!like!!elements!!such!as!!urgent!!language!!,!false!!pr!i!m!e!r!i!t!a!n!c!e!s!,!and!!!!!!requests!!!!!!!!!for!!!!!!!!im!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!m!"
430,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email!! contains!!!!!! suspicious! !!language! !and!! !format! !which!! !is!!!!! !!!common!! !!!!in!!!!!!!!!!!!phishing! !!!attacks!.! !The!! !sender! !! !is!! !! !not!! !! !from!! !! !!!a!! !! !!!trusted! !source! !and!! !! !the!! !subject! !line!! !is!! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !! !"
431,MANY THANKS,1,PHISHING,The email contains a typical phishing template with fairty nformation and a request for financialassistance that is likely to be fraudul.,JSON_PARSE_FAILED_BUT_SANITISED,"{
  ""classification!"": ""!!PHISH!ING"",
  ""!!!!!reasoning!"": ""The!!! email!!! contains!! a!!!!! typical!!!!!!! !!ph!ish!i!ng!!!!!!!!!!!! !t!e!m!p!l!a!t!e! !!with!!!!!! !f!a!i!r!t!y! !!!n!!!formation! !!and!!! !!!a!!! !!!!request!! !!for!!!! !!!financial!!!!!!!!!!!assistance! !!that!!! !!!!is!!!!!! !!likely!!! !!!!!!to!! !!!be!!!!!! !!!!!!!fra!ud!ul.!!""
}"
432,Re: [Python-3000] PEP 3108 - String representation in Python 3000,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!!LEGITIMATE!!!"",
  ""!!reasoning!"": ""The!!email!!!is!!a!discussion!!!!!on!!a!!!PEP!!for!!Python!!!3!00!0!and!!!is!!!!!related!!!to!!!!!the!!!development!!!of!!!the!!!language!.!!It!!does!!not!!!contain!!!!!!!any!!!ph!i!s!h!i!n!g!!!t!!r!!!!!!!a!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
433,"Alert: Your jose@monkey.org Storage Qouta Has been Exceeded
 Re-validate Your Id ( jose) Now!",1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!PHISHING!!"",
!reasoning! : ""The!!! email!! uses!!!!! urgent! language! and!!!! !asks!!!!!! for!! immediate!!! action!! !!by!!!!!!!!! clicking!! on!!!!! a!!!!!!!!! link! !to!! !!upgrade!! !storage! !quota! !. ! !It!!!!! !also!!! !!threatens!! !account!!!!!!!!!!!!!!!!!!!!!!!!!!! termination! !and!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!data!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
434,Ohne Rezept - kein Potenmiitl!,1,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
  ""classification!"": ""!!LEGITIMATE"",
  ""!!!reasoning!"": ""The!email!body!!contains!!!a!!long!!and!!!complex!!text!!!!!that!!!!!appears!!!to!!be!!!!!!!a!!!!!historical!!!!!account!!!!!of!!!!!!the!!!!development!of!!!!!!!!!nav!y!and!!!!!di!pl!omatic!!!!!!!!!!!!!!!!!!!pre!par!at!ions!for!!!!!!!war!.!!It!!does!!not!!!!!!!contain!!!!!!!!!any!!!!!!!!ph!ishing!!!!!!!!!!!!!!!!!!!t!!r!!!!!!!!!!!!!!!!!!!!!!!!!"
435,"RE : [ORDER PROBLEMS] : Suspected fraudelent transaction for App
 Magic Piano (Purchase ID: IOS - 954712APSSTR1.)",1,PHISHING,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! :!PHISH!ING!,
!reasoning! :!The!!email!!contains!a!s!pelling!mistake!(!!!fra!ude!l!ent!!)!and!!asks!!!!to!!!open!!!a!!!(!!PDF!!)!!!!file!!for!!!!!more!!information!,!which!is!!!!!!!common!!!!!!!!!in!!!!!!ph!!!!!!!!!ishing!!!!!!!at!!!!!!!tempts!.!!
}"
436,Re: bad focus/click behaviours,0,LEGITIMATE,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
!classification! : ""!!!!!LEGITIMATE!!!!\"""",
!reasoning! : ""The!email!!appears!!!to!!be!!!!!a!!technical!discussion!!!about!exmh!and!G!nome!issues!without!!!!!any!!ph!ishing!!!!content!!""
}"
