email_id,subject,true_label,predicted_label,phish_type,summary,summary_error,reasoning,classify_error,summary_raw_response,classify_raw_response
405,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,1,LEGITIMATE,tech_support,Virus Detected: Action Taken on Message,,,,"{
""summary"": ""Virus Detected: Action Taken on Message""
}","{""classification"": ""LEGITIMATE""}"
406,MANY THANKS,1,PHISHING,advance_fee,"Mrs. Suha Arafat, the widow of Yasser Arafat, is seeking a foreign assistant to receive and invest a sum of $6.5 million in her late husband's name. She promises 30% of the funds to the assistant for their assistance and trust.",,,,"{
""summary"": ""Mrs. Suha Arafat, the widow of Yasser Arafat, is seeking a foreign assistant to receive and invest a sum of $6.5 million in her late husband's name. She promises 30% of the funds to the assistant for their assistance and trust.""
}","{""classification"": ""PHISHING""}"
407,Re: [Python-3000] PEP 3108 - String representation in Python 3000,0,LEGITIMATE,legit,"Atsuo Ishimoto has written a PEP for a new string representation in Python 3000. The proposal includes changes to the algorithm for building repr() strings, such as converting CR, LF, TAB, and '\\' to '\\r', '\\n', '\\t', '\\\\'. It also covers leading surrogate pair characters without trailing characters (0xd800-0xdbff, but not followed by 0xdc00-0xdfff) and converts them to '\\uXXXX'. Additionally, it handles Unicode whitespace, control characters, and other non-printable ASCII characters (0x00-0x1f, 0x7f) as 'xXX', '\\uXXXX', '\\U00xxxxxx', or '\\r', '\\n', '\\t'.",,,,"{
""summary"": ""Atsuo Ishimoto has written a PEP for a new string representation in Python 3000. The proposal includes changes to the algorithm for building repr() strings, such as converting CR, LF, TAB, and '\\\\' to '\\\\r', '\\\\n', '\\\\t', '\\\\\\\\'. It also covers leading surrogate pair characters without trailing characters (0xd800-0xdbff, but not followed by 0xdc00-0xdfff) and converts them to '\\\\uXXXX'. Additionally, it handles Unicode whitespace, control characters, and other non-printable ASCII characters (0x00-0x1f, 0x7f) as 'xXX', '\\\\uXXXX', '\\\\U00xxxxxx', or '\\\\r', '\\\\n', '\\\\t'.""}","{""classification"": ""LEGITIMATE""}"
408,"Alert: Your jose@monkey.org Storage Qouta Has been Exceeded
 Re-validate Your Id ( jose) Now!",1,PHISHING,account_verify,Alert: Your jose@monkey.org Storage Qouta Has been Exceeded. Re-validate Your Id (jose) Now!,,,,"{
""summary"": ""Alert: Your jose@monkey.org Storage Qouta Has been Exceeded. Re-validate Your Id (jose) Now!""
}","{""classification"": ""PHISHING""}"
409,Ohne Rezept - kein Potenmiitl!,1,PHISHING,dating_sites,"The email discusses the offer of neutrality from England in case Germany becomes involved in future wars, conditioned upon certain limitations in the carrying out of Germany's naval construction program. Churchill's services in forming a regular General Staff and preparing the British army for the World War are also mentioned.",,,JSON_PARSE_FAILED,"{
""summary"": ""The email discusses the offer of neutrality from England in case Germany becomes involved in future wars, conditioned upon certain limitations in the carrying out of Germany's naval construction program. Churchill's services in forming a regular General Staff and preparing the British army for the World War are also mentioned.""
}",PHISHING
410,"RE : [ORDER PROBLEMS] : Suspected fraudelent transaction for App
 Magic Piano (Purchase ID: IOS - 954712APSSTR1.)",1,PHISHING,invoice_payment,Suspected fraudulent transaction for App Magic Piano,,,,"{
""summary"": ""Suspected fraudulent transaction for App Magic Piano""
}","{""classification"": ""PHISHING""}"
411,Re: bad focus/click behaviours,0,LEGITIMATE,legit,Upgrading Gnome to fix focus/click issues in exmh,,,,"{
""summary"": ""Upgrading Gnome to fix focus/click issues in exmh""
}","{""classification"": ""LEGITIMATE""}"
412,Standard Bank Account eStatement 2020-03-11,1,LEGITIMATE,invoice_payment,Summary: Standard Bank sends electronic statement for March with security information and instructions for opening statement with Adobe software. Includes contact information for customer queries and email disclaimer.,SUMMARY_JSON_PARSE_FAILED,,,Summary: Standard Bank sends electronic statement for March with security information and instructions for opening statement with Adobe software. Includes contact information for customer queries and email disclaimer.,"{""classification"": ""LEGITIMATE""}"
413,are you infected with spyware ?,1,PHISHING,tech_support,"Email warns about computer security, urging recipients to protect themselves and remove themselves from mailing lists.",,,,"{
""summary"": ""Email warns about computer security, urging recipients to protect themselves and remove themselves from mailing lists.""
}","{""classification"": ""PHISHING""}"
414,MORTGAGE INFORMATION FOR YOU!........,1,PHISHING,loans,"Win a $30,000 mortgage by visiting our site and searching for the best rates. It's absolutely FREE and takes only two minutes.",,,,"{
""summary"": ""Win a $30,000 mortgage by visiting our site and searching for the best rates. It's absolutely FREE and takes only two minutes.""
}","{""classification"": ""PHISHING""}"
415,Update and activate your email services ,1,PHISHING,invoice_payment,Email informs user that their email account is outdated and must be updated within 12 hours. Failure to do so may result in being unable to send or receive messages. A link to verify the mailbox is provided.,,,,"{
""summary"": ""Email informs user that their email account is outdated and must be updated within 12 hours. Failure to do so may result in being unable to send or receive messages. A link to verify the mailbox is provided.""
}","{""classification"": ""PHISHING""}"
416,Re: Canadians,0,LEGITIMATE,legit,"Email discussing the variety of franchise food and local eateries in Vancouver and Toronto, and the importance of local entrepreneurs in the USA and Canada.",,,,"{
""summary"": ""Email discussing the variety of franchise food and local eateries in Vancouver and Toronto, and the importance of local entrepreneurs in the USA and Canada.""
}","{""classification"": ""LEGITIMATE""}"
417,*3 FREE Bottles Of VPXL !! ,1,LEGITIMATE,pharm_sex,Receive 3 FREE Bottles of VPXL for quick and permanent gains in length and thickness. All results are guaranteed or your money back. Visit http://frontmake.com for more information.,,,,"{
""summary"": ""Receive 3 FREE Bottles of VPXL for quick and permanent gains in length and thickness. All results are guaranteed or your money back. Visit http://frontmake.com for more information.""
}","{""classification"": ""LEGITIMATE""}"
418,enron employees filed out of the company ' s 50 - story mirrored glass tower headquarters in downtown houston on monday with their personal belongings stuffed in cardboard boxes . several employees reported they were given 30 minutes to clear out .,0,PHISHING,legit,Enron employees were given 30 minutes to clear out of the company's 50-story mirrored glass tower headquarters in downtown Houston on Monday.,,,JSON_PARSE_FAILED,"{
""summary"": ""Enron employees were given 30 minutes to clear out of the company's 50-story mirrored glass tower headquarters in downtown Houston on Monday.""
}",PHISHING
419,[CS382M:26] mac emulator,0,PHISHING,legit,Is there a Mac emulator for PC?,,,JSON_PARSE_FAILED,"{
""summary"": ""Is there a Mac emulator for PC?""
}",PHISHING
420,Perl5 Bug Summary,0,LEGITIMATE,legit,"summary: There are 262 new and 1405 open Perl5 Bug reports on rt.perl.org. The oldest open issue has been open for 21 weeks.

Email body:

-------------------------------------------------------------------------------

Numbers

Ticket Counts: 262 new + 1405 open = 1667
Created this week: 13
Closed this week: 4

-------------------------------------------------------------------------------

New Issues

New issues that have not been responded to yet

1 - 2 weeks old
45823 [PATCH] v5.8.8. pod2html:  anchor, but  link
45741 delete and $[
45733 clarification about @ISA declaration in perlboot.pod (with patch)
2 - 3 weeks old
45685 OK: perl 5.10.0 +DEVEL on darwin-thread-multi-2level 8.10.1 (UNINSTALLED)
45637 OK: perl 5.10.0 +DEVEL on i686-linux 2.6.8-2",SUMMARY_JSON_PARSE_FAILED,,,"summary: There are 262 new and 1405 open Perl5 Bug reports on rt.perl.org. The oldest open issue has been open for 21 weeks.

Email body:

-------------------------------------------------------------------------------

Numbers

Ticket Counts: 262 new + 1405 open = 1667
Created this week: 13
Closed this week: 4

-------------------------------------------------------------------------------

New Issues

New issues that have not been responded to yet

1 - 2 weeks old
45823 [PATCH] v5.8.8. pod2html:  anchor, but  link
45741 delete and $[
45733 clarification about @ISA declaration in perlboot.pod (with patch)
2 - 3 weeks old
45685 OK: perl 5.10.0 +DEVEL on darwin-thread-multi-2level 8.10.1 (UNINSTALLED)
45637 OK: perl 5.10.0 +DEVEL on i686-linux 2.6.8-2","{""classification"": ""LEGITIMATE""}"
421,Very Urgent,1,PHISHING,advance_fee,"Rev. Fr. Peter Clark from the UN special duties office is informing the recipient about a US$10 million pending payment and requesting them to donate US$500,000 to a charity organization after receiving the funds.",,,,"{
""summary"": ""Rev. Fr. Peter Clark from the UN special duties office is informing the recipient about a US$10 million pending payment and requesting them to donate US$500,000 to a charity organization after receiving the funds.""
}","{""classification"": ""PHISHING""}"
422,Safe and fast enlargement,1,PHISHING,pharm_sex,"Upgrade your love pistol to a huge gun with our new formula! Get really proud, that you are a Man! http://dearcan.com/",,,,"{
""summary"": ""Upgrade your love pistol to a huge gun with our new formula! Get really proud, that you are a Man! http://dearcan.com/""
}","{""classification"": ""PHISHING""}"
423,[Fwd: Re: unable to run sa-learn utility as non-root user],0,PHISHING,legit,User unable to run sa-learn utility as non-root user. Fixed by using su command.,,,JSON_PARSE_FAILED,"{
""summary"": ""User unable to run sa-learn utility as non-root user. Fixed by using su command.""
}",PHISHING
424,RECON: Recon Message,0,PHISHING,legit,Unsubscribe from wx-atlan email list or contact Chris for help. Products available from NHC.,,,,"{
""summary"": ""Unsubscribe from wx-atlan email list or contact Chris for help. Products available from NHC.""
}","{""classification"": ""PHISHING""}"
425,"Re: [python-win32] win32gui.EnumWindows, documentation?",0,PHISHING,legit,Correcting the Win32GUI EnumWindows Confusion,,,JSON_PARSE_FAILED,"{
""summary"": ""Correcting the Win32GUI EnumWindows Confusion""
}",PHISHING
426,"TREAT  AS URGENT AND CALL ME"""""""" 00226 76 63 87 21",1,PHISHING,advance_fee,"{
""summary"": ""Bank of Africa manager, Javed Ahmed, discovered an abandoned sum of $15m US dollars in an account of a deceased foreign customer. He is offering the money to the deceased's next of kin for safety and subsequent disbursement. The offer is 30% for the foreign partner, 10% for expenses, and 60% for the bank officials. The sender requests contact and immediate action from the recipient.""",SUMMARY_JSON_PARSE_FAILED,,,"{
""summary"": ""Bank of Africa manager, Javed Ahmed, discovered an abandoned sum of $15m US dollars in an account of a deceased foreign customer. He is offering the money to the deceased's next of kin for safety and subsequent disbursement. The offer is 30% for the foreign partner, 10% for expenses, and 60% for the bank officials. The sender requests contact and immediate action from the recipient.""","{""classification"": ""PHISHING""}"
427,[Lockergnome Penguin Shell]  Retail Ready,0,LEGITIMATE,legit,"Email body contains information about Apple’s decision to add a $100 annual fee to its previously free mac.com email service and set the price for an OS 10.2 upgrade at $129. It also mentions Mandrake’s strong quarter and partnership with Microtel to provide Mandrake-loaded computers for sale on WalMart.com. Additionally, the email discusses a new Computing Encyclopedia deal for Lockergnome readers, Linux’s success in the tech world, and email checking issues with KMail.",,,,"{
""summary"": ""Email body contains information about Apple\u2019s decision to add a $100 annual fee to its previously free mac.com email service and set the price for an OS 10.2 upgrade at $129. It also mentions Mandrake\u2019s strong quarter and partnership with Microtel to provide Mandrake-loaded computers for sale on WalMart.com. Additionally, the email discusses a new Computing Encyclopedia deal for Lockergnome readers, Linux\u2019s success in the tech world, and email checking issues with KMail. \n""}","{""classification"": ""LEGITIMATE""}"
428,CONGRATULATIONS ( YOUR EMAIL WON THE LOTTERY ),1,PHISHING,lottery,"Congratulations! You have won $1,225,000 in a lottery. Please keep your winning information confidential and claim your prize within 20 days.",,,,"{
""summary"": ""Congratulations! You have won $1,225,000 in a lottery. Please keep your winning information confidential and claim your prize within 20 days.""
}","{""classification"": ""PHISHING""}"
429,virus found in the message,1,PHISHING,tech_support,Email from Paliourgos@iit.demokritos.gr warns of a virus found in a message sent from hughesbros.com. The virus is identified as w 32 / mytob - fam.,,,,"{
""summary"": ""Email from Paliourgos@iit.demokritos.gr warns of a virus found in a message sent from hughesbros.com. The virus is identified as w 32 / mytob - fam.""
}","{""classification"": ""PHISHING""}"
430,: You have A New Mail From  e*trade.,1,PHISHING,document_share,"E*TRADE Security Team notifies user of failed login activities on their account from an unregistered device, and requests them to download an attached file and fill out the requested information to complete the verification process for online banking protection.",,,,"{
""summary"": ""E*TRADE Security Team notifies user of failed login activities on their account from an unregistered device, and requests them to download an attached file and fill out the requested information to complete the verification process for online banking protection.""
}","{""classification"": ""PHISHING""}"
431,Project Document Update Subcontractors/Suppliers,1,LEGITIMATE,document_share,Project Document Update Subcontractors/Suppliers: Request for Proposal and Attached Documents,,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
""summary"": ""Project Document Update Subcontractors/Suppliers: Request for Proposal and Attached Documents""
}","Email subject: Project Document Update Subcontractors/Suppliers

Email summary:
Project Document Update Subcontractors/Suppliers: Request for Proposal and Attached Documents

Classification: LEGITIMATE"
432,"Email Shutdown Notification For ""jose@monkey.org""",1,PHISHING,account_verify,Email Shutdown Notification For 'jose@monkey.org',,,JSON_PARSE_FAILED,"{
""summary"": ""Email Shutdown Notification For 'jose@monkey.org'""
}",PHISHING
433,re : dotted versus straight lines,0,LEGITIMATE,legit,"In the email, Keith and Brian discuss the use of dotted or solid lines in their messaging. They emphasize the importance of avoiding unnecessary divisions and selling the new structure to ENA teams. Brian Stanley will be spending time at ECT to sort out these issues. There is no consensus on the messaging, so for now, technical staff in ENR Americas will report directly to Brian, with a dotted line to the new group to be worked out in the future.",,,,"{
""summary"": ""In the email, Keith and Brian discuss the use of dotted or solid lines in their messaging. They emphasize the importance of avoiding unnecessary divisions and selling the new structure to ENA teams. Brian Stanley will be spending time at ECT to sort out these issues. There is no consensus on the messaging, so for now, technical staff in ENR Americas will report directly to Brian, with a dotted line to the new group to be worked out in the future.""
}","{""classification"": ""LEGITIMATE""}"
434,YOU  HAVE  WON,1,PHISHING,lottery,"Congratulations! You have won 1,000,000 euros in the LuckyDay E-MAIL LOTTERY International. Please contact the appointed claims agent to begin the claims process.",,,,"{
""summary"": ""Congratulations! You have won 1,000,000 euros in the LuckyDay E-MAIL LOTTERY International. Please contact the appointed claims agent to begin the claims process.""
}","{""classification"": ""PHISHING""}"
435,Re: [Python-Dev] fixing tests on windows,0,LEGITIMATE,legit,Modifying test_support.unlink(),,,,"{
""summary"": ""Modifying test_support.unlink()""
}","{""classification"": ""LEGITIMATE""}"
436,Re: [perl #42371] [TODO] check if object.can(method) in callmethodcc() op,0,PHISHING,legit,Should we check if object.can(method) in callmethodcc() op?,,,JSON_PARSE_FAILED,"{
""summary"": ""Should we check if object.can(method) in callmethodcc() op?""
}",PHISHING
437,50 ways to meet your lover_sirry,1,PHISHING,dating_sites,"sparky50ca is looking for a man between 21 and 52 years old in Chicago, Illinois. They have joined an online dating site and provided their email address for more results. They also provided a personal email address orateorix[@]gmail[dot]com.",,,,"{
""summary"": ""sparky50ca is looking for a man between 21 and 52 years old in Chicago, Illinois. They have joined an online dating site and provided their email address for more results. They also provided a personal email address orateorix[@]gmail[dot]com.""
}","{""classification"": ""PHISHING""}"
438,RE: Resuming Testing Today,0,LEGITIMATE,legit,"In an email, Will informs Cara and Corry to delete routing records for June 23 from their usual points. He also mentions new versions released to the stage and updates to Pre-Schedule Workspace and Path Confirmation.",,,,"{
""summary"": ""In an email, Will informs Cara and Corry to delete routing records for June 23 from their usual points. He also mentions new versions released to the stage and updates to Pre-Schedule Workspace and Path Confirmation.""
}","{""classification"": ""LEGITIMATE""}"
439,FRANCIS pr0fi1ed her cash with GI1BERT,1,PHISHING,stock_pump_dump,"inZon Corp announces network migration complete, boosting operating margins and customer traffic growth.",,,JSON_PARSE_FAILED,"{
""summary"": ""inZon Corp announces network migration complete, boosting operating margins and customer traffic growth.""
}",PHISHING
440,50 ways to meet your lover_jasmine123,1,PHISHING,dating_sites,"iGirl, 50 years old, looking for a man in the age range of 35-48 in Brisbane, Queensland, Australia. Online today. Join to see more results.",,,,"{
""summary"": ""iGirl, 50 years old, looking for a man in the age range of 35-48 in Brisbane, Queensland, Australia. Online today. Join to see more results.""
}","{""classification"": ""PHISHING""}"
441,The GOv gets tough on Net Users.....er Pirates..,0,PHISHING,legit,"The Department of Justice may file criminal lawsuits against individuals distributing or receiving unauthorized copyrighted material over the Internet. Deputy Assistant Attorney General John Malcolm believes criminal prosecutions are necessary to preserve America's content industries. However, some critics argue that lawsuits may not be an effective deterrent.",,,,"{
""summary"": ""The Department of Justice may file criminal lawsuits against individuals distributing or receiving unauthorized copyrighted material over the Internet. Deputy Assistant Attorney General John Malcolm believes criminal prosecutions are necessary to preserve America's content industries. However, some critics argue that lawsuits may not be an effective deterrent.""
}","{""classification"": ""PHISHING""}"
442,Re: Where to get the latest PGP FAQ,0,LEGITIMATE,legit,Re: Where to get the latest PGP FAQ,,,,"{
""summary"": ""Re: Where to get the latest PGP FAQ""
}","Email subject: Re: Where to get the latest PGP FAQ

Email summary:
The sender, likely a tech enthusiast or a developer, is asking for recommendations on where to find the latest PGP (Pretty Good Privacy) FAQ. PGP is a cryptographic tool used for secure communication over the internet. The email does not contain any suspicious links, unusual requests, or urgent deadlines.

{""classification"": ""LEGITIMATE""}"
443,"[Spambayes-checkins] spambayes/spambayes CorePlugin.py, 1.1,	1.2 CoreUI.py, 1.1, 1.2 XMLRPCPlugin.py, 1.1, 1.2 Options.py,	1.141, 1.142 ProxyUI.py, 1.64, 1.65 UserInterface.py, 1.61,	1.62 dnscache.py, 1.3, 1.4 storage.py, 1.63, 1.64",0,PHISHING,legit,"html.reviewRow.clone()                       h.text = params['label']                       h.href = 'review?key=%s&corpus=%s' % (params['key'], h.text)                       sh.optionalHeaders.append(h)                       sh.optionalHeaders = list(set(sh.optionalHeaders))                       sh.optionalHeaders.sort(cmp=lambda x,y: cmp(y[0],x[0]))                       return sh.optionalHeaders -  -     def _getReviewHeaders(self):           """"""Get the headers to display in the review section."""""" -         headers = [] -         for corpus in options[""html_ui"", ""corpus_list""]: -             corpus = corpus.lower() -             headers.append((corpus, corpus)) -         headers.sort(cmp=lambda x,y: cmp(x[0],y[0])) -         return headers -  -     def _getReviewSection(self, corpus, sort_order, reverse=False): -         """"""Get the messages for the review section."""""" -         messages = [] -         for key, messageInfo in self.messages.items(): -             corpus_header = messageInfo.corpusHeader.",SUMMARY_JSON_PARSE_FAILED,,JSON_PARSE_FAILED,"html.reviewRow.clone()                       h.text = params['label']                       h.href = 'review?key=%s&corpus=%s' % (params['key'], h.text)                       sh.optionalHeaders.append(h)                       sh.optionalHeaders = list(set(sh.optionalHeaders))                       sh.optionalHeaders.sort(cmp=lambda x,y: cmp(y[0],x[0]))                       return sh.optionalHeaders -  -     def _getReviewHeaders(self):           """"""Get the headers to display in the review section."""""" -         headers = [] -         for corpus in options[""html_ui"", ""corpus_list""]: -             corpus = corpus.lower() -             headers.append((corpus, corpus)) -         headers.sort(cmp=lambda x,y: cmp(x[0],y[0])) -         return headers -  -     def _getReviewSection(self, corpus, sort_order, reverse=False): -         """"""Get the messages for the review section."""""" -         messages = [] -         for key, messageInfo in self.messages.items(): -             corpus_header = messageInfo.corpusHeader.",PHISHING
444,RE :CONTACT THE BANK FOR PAYMENT,1,LEGITIMATE,lottery,South-West Australia Lottery notifies a winner of a 2 million euros prize. The winner must keep the information confidential and contact the bank for payment within 10 days.,,,,"{
""summary"": ""South-West Australia Lottery notifies a winner of a 2 million euros prize. The winner must keep the information confidential and contact the bank for payment within 10 days.""
}","{""classification"": ""LEGITIMATE""}"
445,Re:  Fonts and unicode distribution...,0,LEGITIMATE,legit,"Byron requests permission to distribute Charles A. Bigelow's screen-bitmap fonts and asks for their status in Australia, UK, and USA. He also mentions that he has written to Mr. Bigelow for permission.",,,,"{
""summary"": ""Byron requests permission to distribute Charles A. Bigelow's screen-bitmap fonts and asks for their status in Australia, UK, and USA. He also mentions that he has written to Mr. Bigelow for permission.""
}","{""classification"": ""LEGITIMATE""}"
446,"Re: [ILUG-Social] Completely OT, Siamese Cats???",0,LEGITIMATE,legit,"Kevin jokes about Paul's obsession with cats that hunt, mentioning the wrong kind of bird. They discuss finding healthy kittens from local farms and taking them to the vet for shots.",,,,"{
""summary"": ""Kevin jokes about Paul's obsession with cats that hunt, mentioning the wrong kind of bird. They discuss finding healthy kittens from local farms and taking them to the vet for shots.""
}","{""classification"": ""LEGITIMATE""}"
447,50 ways to meet your lover_Ulimaroa,1,LEGITIMATE,dating_sites,"{
""summary"": ""Darlarose, a 19-year-old woman from Hong Kong, East Bohemia Czech Republic, is looking for a man between 26 and 61 years old. She has joined an online dating site and invites the recipient to become a member to see more results. She provides her email address for further communication. There is no urgency or threats, but she expresses her desire to find a lover.""",SUMMARY_JSON_PARSE_FAILED,,,"{
""summary"": ""Darlarose, a 19-year-old woman from Hong Kong, East Bohemia Czech Republic, is looking for a man between 26 and 61 years old. She has joined an online dating site and invites the recipient to become a member to see more results. She provides her email address for further communication. There is no urgency or threats, but she expresses her desire to find a lover.""","Email subject: 50 ways to meet your lover_Ulimaroa

Email summary: Darlarose, a 19-year-old woman from Hong Kong and East Bohemia Czech Republic, is seeking a partner between 26 and 61 years old through an online dating site. She invites the recipient to join the platform to view more results and provides her email address for communication. There is no urgency or threats, and she expresses her desire to find a lover.

Output: {""classification"": ""LEGITIMATE""}"
448,"Repair Your Credit, LEGALLY and for FREE",1,PHISHING,loans,"Reduce Your Debt in 3 minutes. To remove yourself from this and related email lists, click here: UNSUBSCRIBE MY EMAIL.",,,,"{
""summary"": ""Reduce Your Debt in 3 minutes. To remove yourself from this and related email lists, click here: UNSUBSCRIBE MY EMAIL.""
}","{""classification"": ""PHISHING""}"
449,value - - has also placed a spotlight on arthur andersen llp ,0,LEGITIMATE,legit,Email subject: Value has also placed a spotlight on Arthur Andersen LLP. Email body: The,,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
""summary"": ""Email subject: Value has also placed a spotlight on Arthur Andersen LLP. Email body: The""
}","Email subject: value - - has also placed a spotlight on arthur andersen llp

Email summary: The email discusses a recent event or publication that has put a spotlight on Arthur Andersen LLP. It is difficult to determine the content or intent of the email without more information.

Classification: LEGITIMATE"
450,jose@monkey.org have stopped processing incoming emails.,1,PHISHING,account_verify,Email Account jose@monkey.org: Verify your account to access services. Click here.,,,,"{
  ""summary"": ""Email Account jose@monkey.org: Verify your account to access services. Click here.""
}","{""classification"": ""PHISHING""}"
451,CONGRATULATION!!!.,1,PHISHING,lottery,"Congratulations! You have been announced as one of the 10 lucky winners in the Euro Millones Lottery International Email Address draw on the 27th of April 2006. You have been approved for a total payout of 750,000:00 (seven hundred and fifty thousand euros only). Please contact the appointed agent, MR. ALBERT MOORE, to claim your prize. Be informed that the process includes obtaining an affidavit of lotto claim, legal clearance certificate, and swift payment after verification and validation. Keep your winning information confidential until your claims are processed and your money is remitted to you.",,,,"{
""summary"": ""Congratulations! You have been announced as one of the 10 lucky winners in the Euro Millones Lottery International Email Address draw on the 27th of April 2006. You have been approved for a total payout of 750,000:00 (seven hundred and fifty thousand euros only). Please contact the appointed agent, MR. ALBERT MOORE, to claim your prize. Be informed that the process includes obtaining an affidavit of lotto claim, legal clearance certificate, and swift payment after verification and validation. Keep your winning information confidential until your claims are processed and your money is remitted to you.""
}","{""classification"": ""PHISHING""}"
452,Re: Sharp GP2D12 (analog version) troubles,0,LEGITIMATE,legit,Robotman is having issues with a Sharp GP2D12 IR ranger sensor. It constantly gives a 147-150 analog value regardless of the object's distance. They tried disabling the 47k pull-up but it didn't work. They're unsure which port to disable. They're also looking for a website with answers to their question.,,,,"{
""summary"": ""Robotman is having issues with a Sharp GP2D12 IR ranger sensor. It constantly gives a 147-150 analog value regardless of the object's distance. They tried disabling the 47k pull-up but it didn't work. They're unsure which port to disable. They're also looking for a website with answers to their question.""
}","{""classification"": ""LEGITIMATE""}"
453,CAISO Communication:  April 2001 Final Invoices,0,LEGITIMATE,legit,"IMPORTANT NOTICE: April Final Market and GMC Invoices Available

Payments due by 10:00 a.m. PST on June 20, 2001, using correct account number.",,,JSON_PARSE_FAILED_BUT_RECOVERED,"{
""summary"": ""IMPORTANT NOTICE: April Final Market and GMC Invoices Available\n\nPayments due by 10:00 a.m. PST on June 20, 2001, using correct account number.""
}",Email classification: LEGITIMATE
454,50 ways to meet your lover_Suppeko,1,PHISHING,dating_sites,"42-year-old woman from Tucson, Texas, looking for a man between 16 and 57 years old. Online today. Member required to see more results. Contact on his tail, far off.",,,JSON_PARSE_FAILED,"{
""summary"": ""42-year-old woman from Tucson, Texas, looking for a man between 16 and 57 years old. Online today. Member required to see more results. Contact on his tail, far off.""
}",PHISHING
455,"Looking for a quick, affordable way to upgrade your PC? (CNET SHOPPER)",0,LEGITIMATE,legit,"Summary: The email is a promotional message from CNET Shopper, offering advice on improving PC performance by adding more RAM. It features a list of RAM",SUMMARY_JSON_PARSE_FAILED,,JSON_PARSE_FAILED_BUT_RECOVERED,"Summary: The email is a promotional message from CNET Shopper, offering advice on improving PC performance by adding more RAM. It features a list of RAM","The email subject ""Looking for a quick, affordable way to upgrade your PC? (CNET SHOPPER)"" and the email summary ""The email is a promotional message from CNET Shopper, offering advice on improving PC performance by adding more RAM. It features a list of RAM"" suggest that the email is promoting a product or service, rather than attempting to deceive or scam the recipient. Therefore, the classification for this email is ""LEGITIMATE""."
456,Re: [sugar] A place to point new developers,0,LEGITIMATE,legit,"New chat activity based on Telepathy, with bug affecting vertical adjustment of ScrolledWindow",,,,"{
""summary"": ""New chat activity based on Telepathy, with bug affecting vertical adjustment of ScrolledWindow""
}","{""classification"": ""LEGITIMATE""}"
457,Verify your jose@monkey.org account immediately,1,PHISHING,account_verify,Verify your jose@monkey.org account immediately. Data security issues have been identified. Click here to update your account or it will be deactivated.,,,,"{
""summary"": ""Verify your jose@monkey.org account immediately. Data security issues have been identified. Click here to update your account or it will be deactivated.""
}","{""classification"": ""PHISHING""}"
458,RE: check_sensors.c,0,LEGITIMATE,legit,"Request for help with syntax errors in check_sensors.c code, wanting to constantly monitor inputs, and asking about displaying information on LCD display.",,,,"{
""summary"": ""Request for help with syntax errors in check_sensors.c code, wanting to constantly monitor inputs, and asking about displaying information on LCD display.""
}","{""classification"": ""LEGITIMATE""}"
459,123,1,PHISHING,pharm_sex,Viagra and other medications offered at low prices with free pills included.,,,,"{
""summary"": ""Viagra and other medications offered at low prices with free pills included.""
}","{""classification"": ""PHISHING""}"
460,NAVY FCU Account Monitoring - You have a new transaction for review.,1,LEGITIMATE,document_share,Navy Federal Credit Union Account Monitoring - New Transaction Requiring Authorization,,,,"{
""summary"": ""Navy Federal Credit Union Account Monitoring - New Transaction Requiring Authorization""
}","{""classification"": ""LEGITIMATE""}"
461,[DMDX] Re: dmdx not running on new pc,0,LEGITIMATE,legit,"Jonathan suggests testing the impact of removing PIO, sound, and digital video on dmdx on a new PC. He jokes about discovering a new way to screw up the syntax check.",,,,"{
""summary"": ""Jonathan suggests testing the impact of removing PIO, sound, and digital video on dmdx on a new PC. He jokes about discovering a new way to screw up the syntax check.""
}","{""classification"": ""LEGITIMATE""}"
462,salary increase for logistics scheduler,0,LEGITIMATE,legit,"Email requesting a salary increase for Jesse Villarreal from $50,160 to $56,000 to be effective October 1, per previous conversation with Bob Superty. Jesse is a specialist in cost center 105603 on the logistics east scheduling team reporting to manager Ed Terry. Sally and Bob have agreed to the change.",,,,"{
""summary"": ""Email requesting a salary increase for Jesse Villarreal from $50,160 to $56,000 to be effective October 1, per previous conversation with Bob Superty. Jesse is a specialist in cost center 105603 on the logistics east scheduling team reporting to manager Ed Terry. Sally and Bob have agreed to the change.""
}","{""classification"": ""LEGITIMATE""}"
463,Re: The Big Jump,0,PHISHING,legit,French officer Michel Fournier plans to jump from a 350-meter helium balloon at 40 km altitude to reach speeds of Mach 1.5 and open his parachute manually at the end.,,,JSON_PARSE_FAILED,"{
""summary"": ""French officer Michel Fournier plans to jump from a 350-meter helium balloon at 40 km altitude to reach speeds of Mach 1.5 and open his parachute manually at the end.""
}",PHISHING
464,autoresponders,0,PHISHING,legit,Question about autoresponders with slocal and handling multiple autoresponders per unix account.,,,JSON_PARSE_FAILED,"{
""summary"": ""Question about autoresponders with slocal and handling multiple autoresponders per unix account.""
}",PHISHING
465,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,1,LEGITIMATE,tech_support,Virus Detected: Action Taken on Message,,,,"{
""summary"": ""Virus Detected: Action Taken on Message""
}","{""classification"": ""LEGITIMATE""}"
