email_id,subject,true_label,predicted_label,phish_type,reasoning,error,raw_response
459,re : dotted versus straight lines,0,LEGITIMATE,legit,"The email appears to be a work-related communication from Enron employees discussing organizational structure and communication within the company, with no suspicious or phishing-related content.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a work-related communication from Enron employees discussing organizational structure and communication within the company, with no suspicious or phishing-related content.""}"
460,YOU  HAVE  WON,1,PHISHING,lottery,"The email contains suspicious details, such as a vague and generic greeting, a lack of personalization, and a request for sensitive information (contacting a claims agent via email).",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious details, such as a vague and generic greeting, a lack of personalization, and a request for sensitive information (contacting a claims agent via email).""}"
461,Re: [Python-Dev] fixing tests on windows,0,LEGITIMATE,legit,"This is a response to a previous email discussion on a Python development mailing list, indicating a legitimate communication within a community forum.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This is a response to a previous email discussion on a Python development mailing list, indicating a legitimate communication within a community forum.""}"
462,Re: [perl #42371] [TODO] check if object.can(method) in callmethodcc() op,0,LEGITIMATE,legit,,,"{""classification"": ""LEGITIMATE"", ""reason"": ""A discussion about a coding issue in a Perl project, as indicated by the email's context and content.""}"
463,50 ways to meet your lover_sirry,1,PHISHING,dating_sites,"The email contains suspicious language and grammar, and the link provided appears to be a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious language and grammar, and the link provided appears to be a phishing attempt.""}"
464,Re: throttling,0,LEGITIMATE,legit,"This is a technical support email from a legitimate organization, Citec, responding to a user's query about a Postfix email server issue.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This is a technical support email from a legitimate organization, Citec, responding to a user's query about a Postfix email server issue.""}"
465,RE: Resuming Testing Today,0,LEGITIMATE,legit,"The email is a work-related message from Will to his colleagues, discussing changes to a system and providing updates on new features and fixes, indicating a legitimate work communication.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a work-related message from Will to his colleagues, discussing changes to a system and providing updates on new features and fixes, indicating a legitimate work communication.""}"
466,FRANCIS pr0fi1ed her cash with GI1BERT,1,LEGITIMATE,stock_pump_dump,"The email appears to be a press release from a legitimate company, inZon Corp, announcing a significant business achievement and providing a disclaimer about forward-looking statements.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a press release from a legitimate company, inZon Corp, announcing a significant business achievement and providing a disclaimer about forward-looking statements.""}"
467,50 ways to meet your lover_jasmine123,1,PHISHING,dating_sites,"The email contains suspicious language and grammar, and the link provided appears to be a phishing site.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious language and grammar, and the link provided appears to be a phishing site.""}"
468,The GOv gets tough on Net Users.....er Pirates..,0,LEGITIMATE,legit,"This email is from a reputable news source, Ars Technica, and appears to be a news article about a potential development in copyright law.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This email is from a reputable news source, Ars Technica, and appears to be a news article about a potential development in copyright law.""}"
469,Re: Where to get the latest PGP FAQ,0,LEGITIMATE,legit,"The email appears to be a legitimate FAQ document from the PGP project, providing information on where to obtain the latest version of the program.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate FAQ document from the PGP project, providing information on where to obtain the latest version of the program.""}"
470,"[Spambayes-checkins] spambayes/spambayes CorePlugin.py, 1.1,	1.2 CoreUI.py, 1.1, 1.2 XMLRPCPlugin.py, 1.1, 1.2 Options.py,	1.141, 1.142 ProxyUI.py, 1.64, 1.65 UserInterface.py, 1.61,	1.62 dnscache.py, 1.3, 1.4 storage.py, 1.63, 1.64",0,,legit,,JSON_PARSE_FAILED,"the given day."""""" +         this = time.localtime(timestamp) +         start = (this[0], this[1], this[2], 0, 0, 0, this[6], this[7], this[8]) +         end = time.localtime(time.mktime(start) + 36*60*60) +         end = (end[0], end[1], end[2], 0, 0, 0, end[6], end[7], end[8]) +         date = time.strftime(""%A, %B %d, %Y"", start) +         return time.mktime(start), time.mktime(end), date +        def _buildReviewKeys(self, timestamp):           """"""Builds an ordered list of untrained message keys, ready for output --- 1273,1276 ---- *************** *** 1364,1367 ****           return keys, date, prior, start    -     def _sortMessages(self, messages, sort_order, reverse=False): -         """"""Sorts the message by the appropriate attribute.  If this was the -         previous sort order, then reverse it."""""" -         if sort_order is None or sort_order == ""received"": -             # Default"
471,RE :CONTACT THE BANK FOR PAYMENT,1,PHISHING,lottery,"The email contains suspicious details, such as a generic greeting, a vague and urgent tone, and a request for sensitive information, which are common characteristics of phishing scams.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious details, such as a generic greeting, a vague and urgent tone, and a request for sensitive information, which are common characteristics of phishing scams.""}"
472,Re:  Fonts and unicode distribution...,0,LEGITIMATE,legit,"The email is a response to a previous message and contains a personal opinion on a topic, with no apparent attempt to deceive or scam the recipient.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a response to a previous message and contains a personal opinion on a topic, with no apparent attempt to deceive or scam the recipient.""}"
473,"Re: [ILUG-Social] Completely OT, Siamese Cats???",0,LEGITIMATE,legit,"This is a reply to a legitimate email from the Irish Linux Users' Group, discussing a topic related to the group's social events.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This is a reply to a legitimate email from the Irish Linux Users' Group, discussing a topic related to the group's social events.""}"
474,50 ways to meet your lover_Ulimaroa,1,PHISHING,dating_sites,"The email contains misspelled words, grammatical errors, and a suspicious link to a potentially malicious website.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains misspelled words, grammatical errors, and a suspicious link to a potentially malicious website.""}"
475,"Repair Your Credit, LEGALLY and for FREE",1,LEGITIMATE,loans,"The email includes a clear unsubscribe link and references a specific section of the US Congress, indicating it is a legitimate notification from a legitimate company.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email includes a clear unsubscribe link and references a specific section of the US Congress, indicating it is a legitimate notification from a legitimate company.""}"
476,value - - has also placed a spotlight on arthur andersen llp ,0,PHISHING,legit,The email is suspicious because it lacks specific details about the recipient and the content is vague and does not provide any clear information about the sender or the purpose of the email.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is suspicious because it lacks specific details about the recipient and the content is vague and does not provide any clear information about the sender or the purpose of the email.""}"
477,jose@monkey.org have stopped processing incoming emails.,1,PHISHING,account_verify,"The email creates a sense of urgency and requires immediate action, which is a common tactic used in phishing attacks.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email creates a sense of urgency and requires immediate action, which is a common tactic used in phishing attacks.""}"
478,CONGRATULATION!!!.,1,PHISHING,lottery,"The email contains suspicious details, such as a generic greeting, a vague and suspiciously specific winning number, and a request for sensitive information like full names, contact numbers, and a fax number, which is a common tactic used by scammers to trick victims into divulging personal and financial information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious details, such as a generic greeting, a vague and suspiciously specific winning number, and a request for sensitive information like full names, contact numbers, and a fax number, which is a common tactic used by scammers to trick victims into divulging personal and financial information.""}"
479,Re: Sharp GP2D12 (analog version) troubles,0,PHISHING,legit,The email contains a suspicious link to a free email service and a P.S. section with a suspicious link to a website that may be a phishing attempt.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a suspicious link to a free email service and a P.S. section with a suspicious link to a website that may be a phishing attempt.""}"
480,CAISO Communication:  April 2001 Final Invoices,0,LEGITIMATE,legit,"The email is from a company (CAISO) and contains official-sounding information about invoices and payment due dates, suggesting a legitimate business communication.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is from a company (CAISO) and contains official-sounding information about invoices and payment due dates, suggesting a legitimate business communication.""}"
481,50 ways to meet your lover_Suppeko,1,PHISHING,dating_sites,"The email contains suspicious language and grammar, and the link provided appears to be a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious language and grammar, and the link provided appears to be a phishing attempt.""}"
482,"Looking for a quick, affordable way to upgrade your PC? (CNET SHOPPER)",0,LEGITIMATE,legit,"This email appears to be a legitimate newsletter from CNET, a well-established and reputable technology news source, with a clear and concise message promoting a product and offering helpful information to the reader.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This email appears to be a legitimate newsletter from CNET, a well-established and reputable technology news source, with a clear and concise message promoting a product and offering helpful information to the reader.""}"
483,Re: [sugar] A place to point new developers,0,LEGITIMATE,legit,"This is a genuine email from a developer discussing a technical issue with a chat activity for the Sugar Learning Platform, a free and open-source educational software for laptops.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This is a genuine email from a developer discussing a technical issue with a chat activity for the Sugar Learning Platform, a free and open-source educational software for laptops.""}"
484,Verify your jose@monkey.org account immediately,1,PHISHING,account_verify,"The email creates a sense of urgency and demands immediate action without providing any specific details about the alleged security issues, which is a common tactic used in phishing attacks.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email creates a sense of urgency and demands immediate action without providing any specific details about the alleged security issues, which is a common tactic used in phishing attacks.""}"
485,RE: check_sensors.c,0,LEGITIMATE,legit,"This is a legitimate email from a user seeking help with a coding issue, as evidenced by the email's content and the original message from Terry Garthright, which is included in the email.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This is a legitimate email from a user seeking help with a coding issue, as evidenced by the email's content and the original message from Terry Garthright, which is included in the email.""}"
486,123,1,PHISHING,pharm_sex,"The email contains a suspicious offer for a medication and a link to a website that may not be legitimate, with exaggerated claims and a promise of free pills.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a suspicious offer for a medication and a link to a website that may not be legitimate, with exaggerated claims and a promise of free pills.""}"
487,re : encrypted mail,1,LEGITIMATE,tech_support,"The email is from a legitimate antivirus software, Bitdefender, and provides a link to their website for more information.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is from a legitimate antivirus software, Bitdefender, and provides a link to their website for more information.""}"
488,NAVY FCU Account Monitoring - You have a new transaction for review.,1,LEGITIMATE,document_share,"The email is from a legitimate financial institution, Navy Federal Credit Union, and is requesting the recipient to review a transaction, which is a common practice for legitimate banking operations.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is from a legitimate financial institution, Navy Federal Credit Union, and is requesting the recipient to review a transaction, which is a common practice for legitimate banking operations.""}"
489,[DMDX] Re: dmdx not running on new pc,0,LEGITIMATE,legit,"The email appears to be a quote from a philosophical text, specifically from Ralph Emerson, and is not related to a phishing attempt.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a quote from a philosophical text, specifically from Ralph Emerson, and is not related to a phishing attempt.""}"
490,salary increase for logistics scheduler,0,LEGITIMATE,legit,"The email appears to be a legitimate internal company communication regarding a salary increase for an employee, as it mentions specific details about the employee, the company, and the approval from other colleagues.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal company communication regarding a salary increase for an employee, as it mentions specific details about the employee, the company, and the approval from other colleagues.""}"
491,Re: The Big Jump,0,PHISHING,legit,"The email contains a joke about the Darwin awards and a quote from a humorous source, indicating it is likely a prank or a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a joke about the Darwin awards and a quote from a humorous source, indicating it is likely a prank or a phishing attempt.""}"
492,autoresponders,0,LEGITIMATE,legit,"The email is from a legitimate sender and appears to be a genuine inquiry about setting up autoresponders, a common feature in email clients.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is from a legitimate sender and appears to be a genuine inquiry about setting up autoresponders, a common feature in email clients.""}"
493,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,1,PHISHING,tech_support,"The email is phishing because it claims to have detected a virus and provides a specific action to take, which is unusual and potentially malicious, and the sender's email address is not a legitimate Microsoft email address.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is phishing because it claims to have detected a virus and provides a specific action to take, which is unusual and potentially malicious, and the sender's email address is not a legitimate Microsoft email address.""}"
494,Re: [9fans] A browser worthy of Plan9,0,LEGITIMATE,legit,"The email appears to be a genuine discussion about a technical topic, specifically a browser for the Plan9 operating system, and the author is sharing their opinion on its quality.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine discussion about a technical topic, specifically a browser for the Plan9 operating system, and the author is sharing their opinion on its quality.""}"
495,paper 19  - OVERCAST,0,LEGITIMATE,legit,"The email appears to be a technical description of a networking concept, specifically an overlay network design, and does not contain any suspicious or phishing-related content.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical description of a networking concept, specifically an overlay network design, and does not contain any suspicious or phishing-related content.""}"
496,Re: [sugar] Error starting up sugar,0,LEGITIMATE,legit,"The email is a technical support request from a user seeking help with a specific issue with their Squeak system, indicating a legitimate technical inquiry.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a technical support request from a user seeking help with a specific issue with their Squeak system, indicating a legitimate technical inquiry.""}"
497,Account Protection,1,PHISHING,document_share,"The email contains suspicious links and asks the recipient to click on them to secure their account, which is a common tactic used by scammers to gain access to sensitive information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious links and asks the recipient to click on them to secure their account, which is a common tactic used by scammers to gain access to sensitive information.""}"
498,Re:,1,LEGITIMATE,stock_pump_dump,"The email appears to be a legitimate business announcement from De Greko, Inc. regarding their upcoming media campaign and product launch, including quotes from the CEO and information about their company and services.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate business announcement from De Greko, Inc. regarding their upcoming media campaign and product launch, including quotes from the CEO and information about their company and services.""}"
499,GOOD DAY ,1,PHISHING,advance_fee,"The email contains a suspicious and overly elaborate story with vague details, and the request for a confidential and urgent transaction with a large sum of money, which is a common tactic used by scammers.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a suspicious and overly elaborate story with vague details, and the request for a confidential and urgent transaction with a large sum of money, which is a common tactic used by scammers.""}"
500,Site-Wide Savings!,0,LEGITIMATE,legit,"The email is from a legitimate company, Handango, and contains a clear call-to-action to log in to their member account or unsubscribe, as well as contact customer support and view their privacy policy.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is from a legitimate company, Handango, and contains a clear call-to-action to log in to their member account or unsubscribe, as well as contact customer support and view their privacy policy.""}"
501,Standard Bank Account eStatement 2021-06-25,1,LEGITIMATE,invoice_payment,"The email is from a legitimate financial institution, Standard Bank, and contains standard security measures and disclaimers, indicating that it is a genuine notification about an eStatement.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is from a legitimate financial institution, Standard Bank, and contains standard security measures and disclaimers, indicating that it is a genuine notification about an eStatement.""}"
502,buy now Viagra 100mg x 90 pills US $ 1.78 Per Pill,1,PHISHING,pharm_sex,The email is attempting to sell prescription medication without a prescription and uses a suspicious URL.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is attempting to sell prescription medication without a prescription and uses a suspicious URL.""}"
503,View Doc!,1,PHISHING,document_share,"The email contains a suspicious automated message with a generic greeting and a lack of personalization, and the link to the document is not clearly labeled as coming from Google.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a suspicious automated message with a generic greeting and a lack of personalization, and the link to the document is not clearly labeled as coming from Google.""}"
504,instructions to remove spyware / adware infections,1,PHISHING,tech_support,"The email is attempting to scare the recipient into clicking on a link to scan for malware, which is a common tactic used by phishing scams.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is attempting to scare the recipient into clicking on a link to scan for malware, which is a common tactic used by phishing scams.""}"
505,Important Product Notification,0,LEGITIMATE,legit,"This email is from a legitimate company, GoDaddy, and is a renewal notice for a product, with clear instructions on how to renew or update payment information.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This email is from a legitimate company, GoDaddy, and is a renewal notice for a product, with clear instructions on how to renew or update payment information.""}"
506,New Document From USAA,1,LEGITIMATE,document_share,"The email is from USAA, a legitimate financial institution, and contains a clear call to action to review new documents, which is a common practice for legitimate companies.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is from USAA, a legitimate financial institution, and contains a clear call to action to review new documents, which is a common practice for legitimate companies.""}"
507,risk offsite team notes / example letter,0,LEGITIMATE,legit,"The email appears to be a work-related communication from Tom, likely from an operational risk team, discussing follow-up notes and a draft letter for an offsite meeting.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a work-related communication from Tom, likely from an operational risk team, discussing follow-up notes and a draft letter for an offsite meeting.""}"
508,Re> Powerbook question,0,PHISHING,legit,"The email is a phishing attempt, as it asks the recipient to verify a situation and provide information about their computer setup, which is a common tactic used by scammers to gather sensitive information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is a phishing attempt, as it asks the recipient to verify a situation and provide information about their computer setup, which is a common tactic used by scammers to gather sensitive information.""}"
509,Re:,1,LEGITIMATE,stock_pump_dump,"The email appears to be a legitimate business announcement from De Greko, Inc. regarding their upcoming media campaign and product launch, including a pre-registration form for companies interested in deploying the service on their own website.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate business announcement from De Greko, Inc. regarding their upcoming media campaign and product launch, including a pre-registration form for companies interested in deploying the service on their own website.""}"
510,[Bug 5780] URI processing turns uuencoded strings into http URI's which then causes FPs,0,LEGITIMATE,legit,"This email is from the Apache SpamAssassin project, a legitimate open-source project, and is related to a bug report.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This email is from the Apache SpamAssassin project, a legitimate open-source project, and is related to a bug report.""}"
511,Re:,1,PHISHING,dating_sites,The email contains a suspicious link that may be a phishing attempt.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a suspicious link that may be a phishing attempt.""}"
512,Words fail me,0,LEGITIMATE,legit,"The email appears to be a quote from a blog post or a discussion forum, discussing a play and referencing specific URLs, indicating a legitimate online conversation.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a quote from a blog post or a discussion forum, discussing a play and referencing specific URLs, indicating a legitimate online conversation.""}"
513,award - winning spyware removal utility,1,PHISHING,tech_support,"The email contains suspicious language and a potentially malicious link, and the content appears to be unrelated to a legitimate award or spyware removal utility.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious language and a potentially malicious link, and the content appears to be unrelated to a legitimate award or spyware removal utility.""}"
514,nan,0,LEGITIMATE,legit,"The email is brief and lacks any suspicious content, indicating it is likely a legitimate email.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is brief and lacks any suspicious content, indicating it is likely a legitimate email.""}"
515,Rev 5345: auth/auth_util2.c renamed to auth/token_util.c in	Volker's checkin in	http://samba.sernet.de/ma/bzr/SAMBA_3_0-registry.bzr/,0,,legit,,JSON_PARSE_FAILED,"return NT_STATUS_OK;
-}
-
-/*******************************************************************
-*******************************************************************/
-
-NTSTATUS create_local_nt_token(TALLOC_CTX *mem_ctx,
-							const DOM_SID *user_sid,
-							BOOL is_guest,
-							int num_groupsids,
-							const DOM_SID *groupsids)
-{
-	NTSTATUS status;
-	struct nt_user_token *token;
-	int i;
-	NTSTATUS result;
-	gid_t gid;
-
-	DEBUG(10, (""Create local NT token for %s\\n"", sid_string_static(user_sid)));
-
-	if (!(token = create_local_nt_token_helper(mem_ctx, user_sid, is_guest, num_groupsids, groupsids))) {
-		return NULL;
-	}
-
-	/* Add the BUILTIN\\World and BUILTIN\\Network SIDs */
-
-	result = add_sid_to_array(token, &global_sid_World, &token->user_sids, &token->num_sids);
-	if (!NT_STATUS_IS_OK(result)) {
-		TALLOC_FREE(token);
-		return NULL;
-	}
-
-	result = add_sid_to_array(token, &global_sid_Network, &token->user_sids, &token->num_sidss);
-	if (!"
516,Ic 2.8 system requirements?,0,PHISHING,legit,,,"{""classification"": ""PHISHING"", ""reason"": ""The email is trying to trick the user into revealing sensitive information (system requirements and personal financial information) and is promoting a free email service that is likely a phishing scam.""}"
517,PROMOTIONAL PROGRAMM,1,PHISHING,lottery,"The email is attempting to scam the recipient with a fake lottery win, requesting sensitive information and a time-sensitive action to create a sense of urgency.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is attempting to scam the recipient with a fake lottery win, requesting sensitive information and a time-sensitive action to create a sense of urgency.""}"
518,Re: [opensuse] Extensive disk i/o at startup (10.3)(rephrased posting),0,LEGITIMATE,legit,"The email is a discussion about a technical issue on a Linux mailing list, and the author is seeking help and advice from the list members.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a discussion about a technical issue on a Linux mailing list, and the author is seeking help and advice from the list members.""}"
519,Lucky numbers 4-9-17-36-44-78,1,PHISHING,lottery,"The email contains a generic and overly formal tone, lacks personalization, and includes suspicious details such as a vague reference to a large number of participants and a lack of specific information about the lottery organization.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a generic and overly formal tone, lacks personalization, and includes suspicious details such as a vague reference to a large number of participants and a lack of specific information about the lottery organization.""}"
520,123,1,PHISHING,pharm_sex,"The email promotes a product in a sensational and misleading manner, with exaggerated claims and a sense of urgency, which is a common tactic used in phishing scams.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes a product in a sensational and misleading manner, with exaggerated claims and a sense of urgency, which is a common tactic used in phishing scams.""}"
521,Entrepreneur,1,PHISHING,loans,"The email contains a generic and suspicious subject line, and the body appears to be a phishing scam with a request for personal and financial information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a generic and suspicious subject line, and the body appears to be a phishing scam with a request for personal and financial information.""}"
522,EmedsWorldwideShippingNewOffer,1,PHISHING,pharm_sex,"Suspicious link provided in the email, may be a phishing attempt",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious link provided in the email, may be a phishing attempt""}"
523,Re: Cirrus Servos - Question - How do they rate compared to Futaba,0,LEGITIMATE,legit,"The email is a genuine inquiry from a user seeking information about a product, specifically comparing the Cirrus Cs-20 BB Sub-Micro Servo to Futaba servos.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a genuine inquiry from a user seeking information about a product, specifically comparing the Cirrus Cs-20 BB Sub-Micro Servo to Futaba servos.""}"
524,urgent : ad and spyware consumer alert,1,PHISHING,tech_support,Lack of specific details and suspicious language in the subject and body of the email.,,"{""classification"": ""PHISHING"", ""reasoning"": ""Lack of specific details and suspicious language in the subject and body of the email.""}"
525,Re: [ILUG-Social] Doom for Linux,0,PHISHING,legit,"The email is trying to trick the recipient into buying the full version of Doom by claiming that a Linux wrapper is available for free, when in fact it is not.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is trying to trick the recipient into buying the full version of Doom by claiming that a Linux wrapper is available for free, when in fact it is not.""}"
526,Re: Selling Wedded Bliss (was Re: Ouch...),0,PHISHING,legit,"The email appears to be soliciting information or sympathy for a personal problem, and the content is anecdotal and lacks a clear connection to the sender or a legitimate purpose.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email appears to be soliciting information or sympathy for a personal problem, and the content is anecdotal and lacks a clear connection to the sender or a legitimate purpose.""}"
527,Re: [ILUG] iSCSI & Shared Storage Question,0,LEGITIMATE,legit,"The email is a discussion about technical topics and file sharing, and it appears to be a genuine conversation between individuals with a shared interest in IT and storage solutions.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a discussion about technical topics and file sharing, and it appears to be a genuine conversation between individuals with a shared interest in IT and storage solutions.""}"
528,[Slashdot] Stories for 2008-04-26,0,,legit,,JSON_PARSE_FAILED,", and
renewal fees. I'd love to hear your recommendations. [1]The
[2]OpenSSL project has a list of trusted certificate authorities
available on their website. However, I'm not sure if this is the best
way to choose a CA. Is there a better way to do this?""

Discuss this story at:
    http://ask.slashdot.org/comments.pl?sid=08/04/25/1210241

Links:
    0. http://www.openssl.org/
    1. http://www.slashdot.org/comments.pl?sid=07/09/25/1444235&tid=100
    2. http://www.digicert.com/faq/faq.php


+--------------------------------------------------------------------+
| 500 Thousand MS Web Servers Hacked                            |
|   from the not-my-fault dept.                                  |
|   posted by kdawson on Friday April 25, 2008, 12:00 PM EST     |
|   http://yro.slashdot.org/article.pl?sid=08/04/25/1234256          |
+--------------------------------------------------------------------+

[0]A reader writes that [1]500,000 MS web servers have been hacked"
529,Ohne Rezept - kein Potezmit!,1,LEGITIMATE,dating_sites,"The email appears to be a quote from a historical text, specifically 'The Kaiser's Memoirs', likely written by Kaiser Wilhelm II of Germany, and does not contain any suspicious or phishing-related content.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a quote from a historical text, specifically 'The Kaiser's Memoirs', likely written by Kaiser Wilhelm II of Germany, and does not contain any suspicious or phishing-related content.""}"
530,Sweet 200 dollar bonus!,1,PHISHING,lottery,"The email is an advertisement with a suspiciously high-value bonus offer, and the website URLs provided are likely phishing links.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is an advertisement with a suspiciously high-value bonus offer, and the website URLs provided are likely phishing links.""}"
531,Retrieving data from the handyboard,0,PHISHING,legit,"The email contains technical jargon and a request for a specific program to be compiled, which is unusual for a legitimate request. The language used is also somewhat informal and lacks the formality typically found in official communications.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains technical jargon and a request for a specific program to be compiled, which is unusual for a legitimate request. The language used is also somewhat informal and lacks the formality typically found in official communications.""}"
532,Re: Would PersistentPerl Help?,0,PHISHING,legit,"The email is fishing for information about the recipient's setup and configuration, and the response is likely to be a sales pitch for PersistentPerl.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is fishing for information about the recipient's setup and configuration, and the response is likely to be a sales pitch for PersistentPerl.""}"
533,Regional Managers Needed ,1,PHISHING,hr_impersonation,"The email asks for personal and financial information, and promises a flexible schedule and good salary, which is a common tactic used by scammers to lure victims into providing sensitive information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email asks for personal and financial information, and promises a flexible schedule and good salary, which is a common tactic used by scammers to lure victims into providing sensitive information.""}"
534,Verify your account Immediately!!,1,PHISHING,account_verify,The email creates a sense of urgency and uses generic language to trick the recipient into taking action without verifying the authenticity of the request.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email creates a sense of urgency and uses generic language to trick the recipient into taking action without verifying the authenticity of the request.""}"
535,Donation for God's work.,1,PHISHING,advance_fee,"The email is attempting to scam the recipient into sending money to the sender, Barrister Stanley Jones, claiming to be the legal adviser of a deceased couple, and asking for their help in distributing their assets to a ministry for God's work.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email is attempting to scam the recipient into sending money to the sender, Barrister Stanley Jones, claiming to be the legal adviser of a deceased couple, and asking for their help in distributing their assets to a ministry for God's work.""}"
536,Re:,1,PHISHING,dating_sites,"The email contains a suspicious link that may be a phishing attempt, as it is not from a legitimate source and is trying to trick the recipient into clicking on it.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a suspicious link that may be a phishing attempt, as it is not from a legitimate source and is trying to trick the recipient into clicking on it.""}"
537,Re: Senseless benchmarks ,0,LEGITIMATE,legit,"The email appears to be a discussion about a technical issue with a benchmarking test, specifically about the performance of a SunOS 5.2 system, and the author is sharing their own experience and research on the topic.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a discussion about a technical issue with a benchmarking test, specifically about the performance of a SunOS 5.2 system, and the author is sharing their own experience and research on the topic.""}"
538,[DMDX] DigitalVox ,0,PHISHING,legit,"The email contains ASCII art and a suspicious signature with a personal message, which is a common tactic used by spammers.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains ASCII art and a suspicious signature with a personal message, which is a common tactic used by spammers.""}"
539,Re:,1,PHISHING,dating_sites,"The email contains a suspicious link to a website that may be phishing, and the content is unrelated to the subject line.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a suspicious link to a website that may be phishing, and the content is unrelated to the subject line.""}"
