email_id,subject,true_label,predicted_label,phish_type,reasoning,error,raw_response
304,"[UAI] UM2007: 11th International Conference on User Modeling in Corfu, Greece",0,PHISHING,legit,"The email contains multiple calls to action with submission deadlines, which is a common tactic used in phishing emails to trick users into providing sensitive information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains multiple calls to action with submission deadlines, which is a common tactic used in phishing emails to trick users into providing sensitive information.""
}"
305,chapter 3,0,PHISHING,legit,The email contains suspicious language and requests for sensitive information.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests for sensitive information.""
}"
306,YOU ARE A  WINNER.,1,PHISHING,lottery,"The email is a phishing attempt as it asks the recipient to provide personal information such as their name, nationality, age, telephone/fax number, and email address to claim a prize. The email also includes suspicious language such as 'exclusive list of 25,000,000 e-mail addresses' and 'insured with your e-mail address'.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is a phishing attempt as it asks the recipient to provide personal information such as their name, nationality, age, telephone/fax number, and email address to claim a prize. The email also includes suspicious language such as 'exclusive list of 25,000,000 e-mail addresses' and 'insured with your e-mail address'.""
}"
307,re. 6.29% Fixed Rate - Free Instant Quote 30127,1,PHISHING,loans,The email contains suspicious language and a call to action to click on a link. It also uses exclamation marks and special characters to create urgency and entice the recipient to act quickly without thinking.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and a call to action to click on a link. It also uses exclamation marks and special characters to create urgency and entice the recipient to act quickly without thinking.""
}"
308,KINDNES NEEDED.,1,PHISHING,advance_fee,The email is from an unknown sender and asks the recipient to provide personal information and claim a large sum of money from a finance company. The language used is suspicious and the sender's claims about the deceased client's funds are not verified.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from an unknown sender and asks the recipient to provide personal information and claim a large sum of money from a finance company. The language used is suspicious and the sender's claims about the deceased client's funds are not verified.""
}"
309,Fix your mailbox !,1,PHISHING,tech_support,The email is a phishing attempt as it tries to trick the recipient to verify their mailbox by clicking on a link in the email.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is a phishing attempt as it tries to trick the recipient to verify their mailbox by clicking on a link in the email.""
}"
310,BUSINESS PROPOSAL,1,PHISHING,advance_fee,"The email is a phishing attempt to trick the recipient into providing their personal and financial information. The sender claims to be an auditor general from a bank in Africa and offers to transfer a large sum of money to the recipient's account. However, the email contains several red flags, such as the use of urgent and confidential language, requests for personal information, and a demand for a quick response. Additionally, the sender's email address and phone number are not legitimate and should be ignored.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is a phishing attempt to trick the recipient into providing their personal and financial information. The sender claims to be an auditor general from a bank in Africa and offers to transfer a large sum of money to the recipient's account. However, the email contains several red flags, such as the use of urgent and confidential language, requests for personal information, and a demand for a quick response. Additionally, the sender's email address and phone number are not legitimate and should be ignored.""
}"
311,Job Offers and My Resume,0,PHISHING,legit,The email contains a URL that is not related to the job offers and may lead to a phishing website.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a URL that is not related to the job offers and may lead to a phishing website.""
}"
312,Enjoy Prices in our Drugstore,1,PHISHING,pharm_sex,The email is promoting an unverified online pharmacy and using suspicious language such as 'qualitative generic drugs' and 'lowest imaginable price' to lure the recipient into making a purchase. The link provided is also suspicious.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is promoting an unverified online pharmacy and using suspicious language such as 'qualitative generic drugs' and 'lowest imaginable price' to lure the recipient into making a purchase. The link provided is also suspicious.""
}"
313,Re: [patch] 00_CPANPLUS-Internals-Utils.t version match fix,0,LEGITIMATE,legit,The email is related to a software development project and contains technical discussions and updates. It appears to be a legitimate communication between developers.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email is related to a software development project and contains technical discussions and updates. It appears to be a legitimate communication between developers.""
}"
314,Re: [R] Problems using hetcor (polycor),0,,legit,,JSON_PARSE_FAILED,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 >> 1	1	1	2 >> UX	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315,re : bandwidth + +,0,PHISHING,legit,"The email contains multiple recipients and mentions a meeting with a specific person, which could indicate that the sender is trying to impersonate someone else or trick the recipient into revealing sensitive information.",,"{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains multiple recipients and mentions a meeting with a specific person, which could indicate that the sender is trying to impersonate someone else or trick the recipient into revealing sensitive information.""
}"
316,YOU HAVE WON!!!,1,PHISHING,lottery,"The email is from an unknown sender and contains suspicious language and information. The sender claims to be from an international prize award department, but the email is not from a legitimate organization. The email also asks the recipient to provide personal information and claims that there are time limits for claiming the prize. These are common tactics used in phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from an unknown sender and contains suspicious language and information. The sender claims to be from an international prize award department, but the email is not from a legitimate organization. The email also asks the recipient to provide personal information and claims that there are time limits for claiming the prize. These are common tactics used in phishing scams.""
}"
317,Re: [opensuse] openSUSE 11.0 and the Non-ready KDE4,0,PHISHING,legit,"The email contains a PGP signature and discusses technical details related to openSUSE, which may indicate that the sender is trying to establish credibility and appeal to the recipient's technical expertise. However, the content of the email also suggests that the sender may be trying to manipulate the recipient's opinions or beliefs about openSUSE and its configuration options.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a PGP signature and discusses technical details related to openSUSE, which may indicate that the sender is trying to establish credibility and appeal to the recipient's technical expertise. However, the content of the email also suggests that the sender may be trying to manipulate the recipient's opinions or beliefs about openSUSE and its configuration options.""
}"
318,Indeed account update for jose@monkey.org,1,PHISHING,document_share,"The email asks the recipient to download an attached file and log into it to verify their email address, which is a common phishing tactic. The email also includes a link to the Indeed Help Center, which may be used to further legitimize the email.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email asks the recipient to download an attached file and log into it to verify their email address, which is a common phishing tactic. The email also includes a link to the Indeed Help Center, which may be used to further legitimize the email.""
}"
319,Standard Bank Account eStatement 2021-03-10,1,PHISHING,invoice_payment,"The email contains a link to download an attachment, which could potentially contain malware or phishing scams. It is important to be cautious when clicking on links or downloading attachments from unknown sources.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a link to download an attachment, which could potentially contain malware or phishing scams. It is important to be cautious when clicking on links or downloading attachments from unknown sources.""
}"
320,123,1,PHISHING,pharm_sex,The email contains suspicious language and offers for sexual enhancement products at unusually low prices. It also includes a link to an unknown website.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and offers for sexual enhancement products at unusually low prices. It also includes a link to an unknown website.""
}"
321,Hoag's Object,0,PHISHING,legit,The email contains a suspicious link and an unusual subject line. The sender's name is also unverified.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a suspicious link and an unusual subject line. The sender's name is also unverified.""
}"
322,Review Alert,1,PHISHING,account_verify,"The email contains a link to a website that may be used to steal personal information. The email also asks the recipient to confirm their identity, which is a common tactic used in phishing attacks.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a link to a website that may be used to steal personal information. The email also asks the recipient to confirm their identity, which is a common tactic used in phishing attacks.""
}"
323,do you beiieve in aiiens ?,1,PHISHING,tech_support,"The email contains suspicious links and requests for personal information, indicating that it is likely a phishing attempt.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious links and requests for personal information, indicating that it is likely a phishing attempt.""
}"
324,Re: central management,0,PHISHING,legit,"The email contains a suspicious request to submit an RPM to a public repository and mentions automating the submission process, which is a common tactic used in phishing attacks.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a suspicious request to submit an RPM to a public repository and mentions automating the submission process, which is a common tactic used in phishing attacks.""
}"
325,you cannot do that !,1,PHISHING,tech_support,"The email contains suspicious links and attachments, and uses fear tactics to try and trick the recipient into clicking on them.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious links and attachments, and uses fear tactics to try and trick the recipient into clicking on them.""
}"
326,Amazon Case-1020-3090-4080-1090,1,PHISHING,account_verify,The email contains a suspicious link and requests personal information to resolve an issue with the account. It also includes a case ID and a request to update information within 24 hours.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a suspicious link and requests personal information to resolve an issue with the account. It also includes a case ID and a request to update information within 24 hours.""
}"
327,Your mailbox is full,1,PHISHING,account_verify,"The email is asking the recipient to login to their Outlook webmail via a suspicious link. The email also mentions deleting or archiving emails, which could be used to steal sensitive information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is asking the recipient to login to their Outlook webmail via a suspicious link. The email also mentions deleting or archiving emails, which could be used to steal sensitive information.""
}"
328,[opensuse] SAN device,0,LEGITIMATE,legit,"The email is from a legitimate sender and appears to be related to technical issues with a server setup. The sender is asking for clarification on a specific aspect of their setup, which is a common request for technical support.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email is from a legitimate sender and appears to be related to technical issues with a server setup. The sender is asking for clarification on a specific aspect of their setup, which is a common request for technical support.""
}"
329,Your account has been Iimited,1,PHISHING,tech_support,"The email contains suspicious language and requests for personal information, such as updating billing information and verifying account information. It also mentions a limited time frame and a link to unlock the account, which could be used to trick the recipient into providing sensitive information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests for personal information, such as updating billing information and verifying account information. It also mentions a limited time frame and a link to unlock the account, which could be used to trick the recipient into providing sensitive information.""
}"
330,Re: Naveen Jain steps down,0,PHISHING,legit,"The email contains a suspicious statement about converting non-believers and disavowing Jain, which could be seen as a phishing attempt to gather personal information or spread malware.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a suspicious statement about converting non-believers and disavowing Jain, which could be seen as a phishing attempt to gather personal information or spread malware.""
}"
331,[UAI] Research position (Algorithmic trading),0,PHISHING,legit,"The email appears to be a job offer for a research position in algorithmic trading. However, it contains several red flags that suggest it may be a phishing attempt, such as the use of a generic subject line, the lack of a clear company name or logo, and the request for personal information (such as a CV and cover letter) to be sent to an unverified email address.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email appears to be a job offer for a research position in algorithmic trading. However, it contains several red flags that suggest it may be a phishing attempt, such as the use of a generic subject line, the lack of a clear company name or logo, and the request for personal information (such as a CV and cover letter) to be sent to an unverified email address.""
}"
332,Re: [Python-Dev] The Breaking of distutils and PyPI for Python 3000?,0,PHISHING,legit,"The email contains suspicious language and tone, such as implying that some projects may release separate source distributions, which is not common or necessary. The email also mentions issues with the str->bytes/unicode->str move in Python 3.x, which could be seen as a phishing attempt to gather sensitive information or to trick the recipient into taking action.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and tone, such as implying that some projects may release separate source distributions, which is not common or necessary. The email also mentions issues with the str->bytes/unicode->str move in Python 3.x, which could be seen as a phishing attempt to gather sensitive information or to trick the recipient into taking action.""
}"
333,Part-Time Job Available,1,PHISHING,hr_impersonation,The email is from an unknown sender and contains suspicious language such as 'exclusive software orders' and 'pay-off all taxes for you'. It also asks for personal information to be sent to an unverified email address.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from an unknown sender and contains suspicious language such as 'exclusive software orders' and 'pay-off all taxes for you'. It also asks for personal information to be sent to an unverified email address.""
}"
334,A formula turning you into a happy guy!,1,PHISHING,pharm_sex,The email contains suspicious language and a link to a potentially unsafe website.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and a link to a potentially unsafe website.""
}"
335,CONGRATULATIONS,1,PHISHING,lottery,"The email is a phishing attempt to trick the recipient into providing personal and financial information. It appears to be a legitimate lottery notification, but the email contains suspicious elements such as an unverified sender, a request to keep the award a secret, and a deadline for claiming the prize. The email also includes multiple contact methods for the claims agent, which may be used to further deceive the recipient. It is important to verify the authenticity of the lottery program and the claims agent before providing any personal or financial information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is a phishing attempt to trick the recipient into providing personal and financial information. It appears to be a legitimate lottery notification, but the email contains suspicious elements such as an unverified sender, a request to keep the award a secret, and a deadline for claiming the prize. The email also includes multiple contact methods for the claims agent, which may be used to further deceive the recipient. It is important to verify the authenticity of the lottery program and the claims agent before providing any personal or financial information.""
}"
336,WINNING NOTIFICATION (CLAIM YOUR PRIZE),1,PHISHING,lottery,"The email contains suspicious language and requests for personal information, such as bank account details and social security numbers. It also uses a fake lottery winner notification to trick the recipient into providing sensitive information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests for personal information, such as bank account details and social security numbers. It also uses a fake lottery winner notification to trick the recipient into providing sensitive information.""
}"
337,Re: Googlecooking,0,PHISHING,legit,"The email is promoting an old concept, 'Googlecooking', which is not a legitimate term and is likely being used to lure the recipient into clicking on a malicious link.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is promoting an old concept, 'Googlecooking', which is not a legitimate term and is likely being used to lure the recipient into clicking on a malicious link.""
}"
338,REPLY URGENT,1,PHISHING,advance_fee,The email is asking the recipient to transfer a large sum of money for investment purposes. The sender claims to be the son of a deceased person and has a valuable document to invest. The language used in the email is suspicious and the request for a large sum of money with a high percentage of commission raises red flags.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is asking the recipient to transfer a large sum of money for investment purposes. The sender claims to be the son of a deceased person and has a valuable document to invest. The language used in the email is suspicious and the request for a large sum of money with a high percentage of commission raises red flags.""
}"
339,Re: [Python-Dev] New/Old class exception pitfall,0,PHISHING,legit,The email contains a suspicious link to a malicious website.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a suspicious link to a malicious website.""
}"
340,Re:,1,PHISHING,stock_pump_dump,"The email contains suspicious language and requests for personal information, such as the recipient's phone number and interest in deploying the Clixme service on their own website. It also includes a disclaimer about forward-looking statements and the potential for losses from investing in the stock.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests for personal information, such as the recipient's phone number and interest in deploying the Clixme service on their own website. It also includes a disclaimer about forward-looking statements and the potential for losses from investing in the stock.""
}"
341,nesa ' s 10 th annual crawfish boil,0,PHISHING,legit,"The email is asking for personal and financial information such as name, company name, guest name, guest company name, credit card number, expiration date, and fax number. It also mentions a private drawing and eligibility for prizes based on the number of guests brought. These elements suggest that the email is a phishing attempt.",,"{
""classification"": ""PHISHING"",
""reasoning"": ""The email is asking for personal and financial information such as name, company name, guest name, guest company name, credit card number, expiration date, and fax number. It also mentions a private drawing and eligibility for prizes based on the number of guests brought. These elements suggest that the email is a phishing attempt.""
}"
342,[SOC100-L:504] final essay,0,PHISHING,legit,"The email subject and body contain suspicious characters and language commonly used in phishing emails, such as urgency and a request for personal information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email subject and body contain suspicious characters and language commonly used in phishing emails, such as urgency and a request for personal information.""
}"
343,valero - - meter 8018,0,PHISHING,legit,The email contains suspicious language and requests sensitive information related to a company's operations and finances.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests sensitive information related to a company's operations and finances.""
}"
344,Price for Viagra (Sildenafil) 50mg x 60 pills $119.95,1,PHISHING,pharm_sex,"The email is promoting a discounted price for Viagra (Sildenafil) and includes a link to purchase the medication. However, the link is suspicious and does not appear to be legitimate.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is promoting a discounted price for Viagra (Sildenafil) and includes a link to purchase the medication. However, the link is suspicious and does not appear to be legitimate.""
}"
345,Where can i get a kit to build?,0,PHISHING,legit,"The email is asking for a location to buy a handyboard in kit form, which could be suspicious as it may be asking for personal information or payment details.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is asking for a location to buy a handyboard in kit form, which could be suspicious as it may be asking for personal information or payment details.""
}"
346,c0u1d her R0I pr0fi1e a penny s sma11 cap,1,PHISHING,stock_pump_dump,The email contains suspicious language and requests related to a penny stock scam.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests related to a penny stock scam.""
}"
347,jose@monkey.org: Password Reset!,1,PHISHING,tech_support,"The email is asking the recipient to reset their password by clicking on a button, which is a common phishing tactic. The use of a one-time user verification also raises suspicion.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is asking the recipient to reset their password by clicking on a button, which is a common phishing tactic. The use of a one-time user verification also raises suspicion.""
}"
348,We are  happy to make people healthy .,1,PHISHING,hr_impersonation,"The email is promoting software downloads with promises of quick installation, professional customer service, and a refund if the software does not run. These are common tactics used in phishing emails to trick recipients into providing personal or financial information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is promoting software downloads with promises of quick installation, professional customer service, and a refund if the software does not run. These are common tactics used in phishing emails to trick recipients into providing personal or financial information.""
}"
349,Re:You have received files from WE transfer.,1,PHISHING,document_share,"The email is from an unknown sender and contains a suspicious link to download files. It also asks the recipient to add a contact to their email address, which could be used for malicious purposes.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from an unknown sender and contains a suspicious link to download files. It also asks the recipient to add a contact to their email address, which could be used for malicious purposes.""
}"
350,EPA Stunned: Diesel Exhaust Can Cause Cancer,0,PHISHING,legit,The email is attempting to deceive the recipient by presenting a false news article about the EPA's findings on diesel exhaust and cancer. The email contains a link to a fake website and the sender's email address is not associated with the EPA.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is attempting to deceive the recipient by presenting a false news article about the EPA's findings on diesel exhaust and cancer. The email contains a link to a fake website and the sender's email address is not associated with the EPA.""
}"
351,RE: YOU keep the profits  ,1,PHISHING,lottery,"The email is promoting a bonus offer for an online gambling website, which is a common tactic used in phishing scams to trick users into providing personal and financial information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is promoting a bonus offer for an online gambling website, which is a common tactic used in phishing scams to trick users into providing personal and financial information.""
}"
352,start date : 2 / 1 / 02 ; hourahead hour : 10 ;,0,PHISHING,legit,"The email contains suspicious language and formatting, such as the use of abbreviations and the mention of a file with an unusual path.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and formatting, such as the use of abbreviations and the mention of a file with an unusual path.""
}"
353,your neighbour knows,1,PHISHING,tech_support,The email is attempting to trick the recipient into downloading malware by providing a link to a fake antivirus software.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is attempting to trick the recipient into downloading malware by providing a link to a fake antivirus software.""
}"
354,still waiting?,0,PHISHING,legit,"The email is asking the recipient to buy a script to implement inside their Openads part of the code, which is suspicious.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is asking the recipient to buy a script to implement inside their Openads part of the code, which is suspicious.""
}"
355,Well-Paid Part-Time Job,1,PHISHING,hr_impersonation,The email is from an unknown sender and contains suspicious language such as 'exclusive software orders' and 'pay-off all taxes for you'. It also asks for personal information to be sent to an unverified email address.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from an unknown sender and contains suspicious language such as 'exclusive software orders' and 'pay-off all taxes for you'. It also asks for personal information to be sent to an unverified email address.""
}"
356,re : extreme value theory applied to weathet,0,PHISHING,legit,"The email is from an unknown sender and contains suspicious language and requests. The sender mentions a research group and a weather desk, which may not be legitimate. The email also asks for thoughts on how extreme value theory (EVT) would benefit traders, which may be a red flag.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from an unknown sender and contains suspicious language and requests. The sender mentions a research group and a weather desk, which may not be legitimate. The email also asks for thoughts on how extreme value theory (EVT) would benefit traders, which may be a red flag.""
}"
357,Re: [Python-Dev] RELEASED Python 2.6a2 and 3.0a4,0,PHISHING,legit,"The email contains a link to a website that is not fully updated and has incorrect information about the released Python versions. The website still lists 2.6a1 and 3.0a3, even though the email mentions that these versions have been fixed. The email also contains a PGP signature, which is a common indicator of phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a link to a website that is not fully updated and has incorrect information about the released Python versions. The website still lists 2.6a1 and 3.0a3, even though the email mentions that these versions have been fixed. The email also contains a PGP signature, which is a common indicator of phishing emails.""
}"
358,re : audit points,0,PHISHING,legit,The email contains suspicious elements such as an attachment and a request to call a phone number. The sender's email address is also suspicious and the email is asking for sensitive information related to the recipient's organization.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as an attachment and a request to call a phone number. The sender's email address is also suspicious and the email is asking for sensitive information related to the recipient's organization.""
}"
359,Re: We Pay your bills :o) [w1ypq],1,PHISHING,loans,"The email is from a sender with a suspicious domain name ('w1ypq') and contains a request for personal information such as name, address, phone numbers, and total debt. The offer of debt consolidation with a 'free' quote is also suspicious.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from a sender with a suspicious domain name ('w1ypq') and contains a request for personal information such as name, address, phone numbers, and total debt. The offer of debt consolidation with a 'free' quote is also suspicious.""
}"
360,"100% Safe To Take, With NO Side Effects.",1,PHISHING,pharm_sex,"The email is promoting a product with unrealistic claims and a money-back guarantee, which are common tactics used in phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is promoting a product with unrealistic claims and a money-back guarantee, which are common tactics used in phishing scams.""
}"
361,Adobe Pagemaker V 7.01 PC,1,PHISHING,stock_pump_dump,"The email contains multiple software offers with discounted prices and immediate availability, which is a common tactic used in phishing emails to trick recipients into providing personal or financial information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains multiple software offers with discounted prices and immediate availability, which is a common tactic used in phishing emails to trick recipients into providing personal or financial information.""
}"
362,Linux-Announce Digest #180,0,,legit,,JSON_PARSE_FAILED,world/portal_archives/) UNESCO Libraries Portal (http://www.unesco.org/webworld/portal_bib/) UNESCO Archives Portal (http://www.unesco.org/webworld/portal_archives/) UNESCO Libraries Portal (http://www.unesco.org/webworld/portal_bib/) UNESCO Archives Portal (http://www.unesco.org/webworld/portal_archives/) UNESCO Libraries Portal (http://www.unesco.org/webworld/portal_bib/) UNESCO Archives Portal (http://www.unesco.org/webworld/portal_archives/) UNESCO Libraries Portal (http://www.unesco.org/webworld/portal_bib/) UNESCO Archives Portal (http://www.unesco.org/webworld/portal_archives/) UNESCO Libraries Portal (http://www.unesco.org/webworld/portal_bib/) UNESCO Archives Portal (http://www.unesco.org/webworld/portal_archives/) UNESCO Libraries Portal (http://www.unesco.
363,Re:,1,PHISHING,stock_pump_dump,"The email contains suspicious language and requests for personal information, such as the recipient's phone number and interest in deploying the Clixme service on their own website. It also includes a pre-registration form for companies interested in the service, which may be used to collect sensitive information. The email also contains forward-looking statements and a warning about the potential risks of investing in the company.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests for personal information, such as the recipient's phone number and interest in deploying the Clixme service on their own website. It also includes a pre-registration form for companies interested in the service, which may be used to collect sensitive information. The email also contains forward-looking statements and a warning about the potential risks of investing in the company.""
}"
364,Rare PlayStation 2 accessories arrive,0,PHISHING,legit,"The email is from a store that sells PlayStation 2 products, but it contains links to external websites. This could potentially lead to malicious activity or compromise sensitive information.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from a store that sells PlayStation 2 products, but it contains links to external websites. This could potentially lead to malicious activity or compromise sensitive information.""
}"
365,Fw: The Gold Buddha,1,PHISHING,loans,The email is attempting to trick the recipient into clicking on a malicious link by offering a free financial checkup and video. The link leads to a fake website designed to steal personal information.,,"{
""classification"": ""PHISHING"",
""reasoning"": ""The email is attempting to trick the recipient into clicking on a malicious link by offering a free financial checkup and video. The link leads to a fake website designed to steal personal information.""
}"
366,Re: Problems with analog ports 24-27,0,PHISHING,legit,The email contains a suspicious link to an IC file that could potentially contain malware. The sender also uses a fake email address and signature.,,"{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains a suspicious link to an IC file that could potentially contain malware. The sender also uses a fake email address and signature.""
}"
367,You have [2] Pending Delivery On Your e-Mail Portal,1,PHISHING,invoice_payment,"The email contains multiple attachments and requests for payment, which are common indicators of phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains multiple attachments and requests for payment, which are common indicators of phishing emails.""
}"
368,Regarding Mr. James Cole,1,PHISHING,advance_fee,"The email is from an unknown sender and asks for personal information and financial details. It also mentions a large sum of money left behind by the deceased client, which could be a red flag for a phishing scam.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is from an unknown sender and asks for personal information and financial details. It also mentions a large sum of money left behind by the deceased client, which could be a red flag for a phishing scam.""
}"
369,re : holiday greeting from jerry wind,0,PHISHING,legit,The email subject and body contain suspicious elements such as the use of multiple exclamation marks and the mention of a document attachment without context.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email subject and body contain suspicious elements such as the use of multiple exclamation marks and the mention of a document attachment without context.""
}"
370,Is your inti life on the back burner? ,1,PHISHING,hr_impersonation,The email is promoting an online shop that offers medical supplies at supposedly lower prices than competitors. The language used is suspicious and the email contains multiple red flags such as a sense of urgency and a call to action to check prices now.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email is promoting an online shop that offers medical supplies at supposedly lower prices than competitors. The language used is suspicious and the email contains multiple red flags such as a sense of urgency and a call to action to check prices now.""
}"
371,reduce spam,1,PHISHING,tech_support,"The email contains suspicious links and claims to provide protection against spyware, which is not a legitimate concern for most users. The use of exclamation marks and capital letters in the subject and body also give the email a spammy feel.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious links and claims to provide protection against spyware, which is not a legitimate concern for most users. The use of exclamation marks and capital letters in the subject and body also give the email a spammy feel.""
}"
372,[ILUG] slashdot EW Dijkstra humor,0,PHISHING,legit,"The email contains a reference to a slashdot thread about EW Dijkstra passing away, which is a legitimate topic. However, the use of the phrase 'GOTO Heaven' and the reference to Dijkstra's 'Goto considered harmful' paper are suspicious and could indicate that the email is attempting to phish the recipient.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a reference to a slashdot thread about EW Dijkstra passing away, which is a legitimate topic. However, the use of the phrase 'GOTO Heaven' and the reference to Dijkstra's 'Goto considered harmful' paper are suspicious and could indicate that the email is attempting to phish the recipient.""
}"
373,by andrew kelly,0,PHISHING,legit,The email subject and body are both suspicious and do not provide any context or information about the sender or the purpose of the email.,,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email subject and body are both suspicious and do not provide any context or information about the sender or the purpose of the email.""
}"
374,re : software,0,PHISHING,legit,"The email contains suspicious language and requests related to payment and software agreements, which could indicate a phishing attempt.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language and requests related to payment and software agreements, which could indicate a phishing attempt.""
}"
375,Re: mass-check --server bug? ,0,LEGITIMATE,legit,The email is from a known contact and appears to be related to a technical issue with a server. The content is not suspicious.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email is from a known contact and appears to be related to a technical issue with a server. The content is not suspicious.""
}"
