email_id,subject,true_label,predicted_label,phish_type,summary,summary_error,reasoning,classify_error,summary_raw_response,classify_raw_response
174,You Have An Incoming E-Payment Transfer,1,PHISHING,document_share,USAA is notifying the recipient of a new message and requesting they open an attached file to read the notification.,,"Requests opening an attachment to view a notification about a payment transfer, a common phishing tactic.",,"{""summary"": ""USAA is notifying the recipient of a new message and requesting they open an attached file to read the notification.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests opening an attachment to view a notification about a payment transfer, a common phishing tactic.""}"
175,RE: 68HC11 assembly commands,0,LEGITIMATE,legit,M.FAZAL from bham-eee-fs4.bham.ac.uk requests the assembler instruction set for the 68HC11 processor. John Vaughn suggests the 'pink book' or small reference guide from Motorola as a free resource.,,The email appears to be a legitimate technical discussion about programming instructions.,,"{""summary"": ""M.FAZAL from bham-eee-fs4.bham.ac.uk requests the assembler instruction set for the 68HC11 processor. John Vaughn suggests the 'pink book' or small reference guide from Motorola as a free resource.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate technical discussion about programming instructions.""}"
176,california update 6 / 08 / 01,0,LEGITIMATE,legit,The CPUC has delayed a vote on paying QFs 15% of their undercollected debt due to concerns about potential bankruptcy issues and lack of clarity on implementation. Sources believe this delay is typical of the CPUC's operations and highlights the numerous claims on SoCal and PG&E's cash flows. Paying 15% to QFs raises legal concerns as it could lead to involuntary bankruptcy filings by non-QFs creditors.,,"The email discusses a regulatory update on energy payments, which is a legitimate topic.",,"{""summary"": ""The CPUC has delayed a vote on paying QFs 15% of their undercollected debt due to concerns about potential bankruptcy issues and lack of clarity on implementation. Sources believe this delay is typical of the CPUC's operations and highlights the numerous claims on SoCal and PG&E's cash flows. Paying 15% to QFs raises legal concerns as it could lead to involuntary bankruptcy filings by non-QFs creditors.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a regulatory update on energy payments, which is a legitimate topic.""}"
177,Your receipt from Apple.,1,PHISHING,invoice_payment,"This email from Apple confirms a $49.99 purchase of 'Gummy Drop! – A Match 3 Puzzle Game' on Muriel's iPad on Sept 22, 2017. It provides an order ID (MQT41937Q1) and a link to a 'Payment Cancelation Form' for unauthorized purchases.",,The email attempts to induce the recipient to click a link labeled 'Payment Cancelation Form' which is likely a phishing attempt.,,"{""summary"": ""This email from Apple confirms a $49.99 purchase of 'Gummy Drop! – A Match 3 Puzzle Game' on Muriel's iPad on Sept 22, 2017. It provides an order ID (MQT41937Q1) and a link to a 'Payment Cancelation Form' for unauthorized purchases.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email attempts to induce the recipient to click a link labeled 'Payment Cancelation Form' which is likely a phishing attempt.""}"
178,All Your Breast Enlargement Info From Top Breast Enlargement Sites.,1,PHISHING,pharm_sex,"This email from an unknown sender promotes breast enlargement pills, claiming permanent results and a money-back guarantee. It encourages recipients to visit http://zoompaid.com for more information.",,The email promotes a product with exaggerated claims and includes a suspicious link.,,"{""summary"": ""This email from an unknown sender promotes breast enlargement pills, claiming permanent results and a money-back guarantee. It encourages recipients to visit http://zoompaid.com for more information.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes a product with exaggerated claims and includes a suspicious link.""}"
179,Re: [ILUG] extending a HAN with Wireless..,0,LEGITIMATE,legit,Robert Fitzsimons is responding to Justin MacCarthy's request for advice on setting up a wireless network. He suggests connecting a wireless access point to Justin's hub and using wireless network cards for both his desktop and laptop. He provides information on driver support and recommends checking the forums and IRC channel for further assistance.,,The email appears to be a technical support response within a user group context.,,"{""summary"": ""Robert Fitzsimons is responding to Justin MacCarthy's request for advice on setting up a wireless network. He suggests connecting a wireless access point to Justin's hub and using wireless network cards for both his desktop and laptop. He provides information on driver support and recommends checking the forums and IRC channel for further assistance.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical support response within a user group context.""}"
180,Re: PM-10,0,LEGITIMATE,legit,"Ted Zobeck from the Lubbock ARS lab is seeking recommendations for alternative PM-10 sampling instruments smaller than the Anderson high-vol sampler, familiar with Cahill's drum sampler, for field measurements.",,The email appears to be a legitimate request for technical advice within a scientific context.,,"{""summary"": ""Ted Zobeck from the Lubbock ARS lab is seeking recommendations for alternative PM-10 sampling instruments smaller than the Anderson high-vol sampler, familiar with Cahill's drum sampler, for field measurements.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate request for technical advice within a scientific context.""}"
181,WINNER'S INFORMATIONS!!!,1,PHISHING,lottery,"This email claims the recipient won 1,000,000 Euros in a lottery called 'THE MICRO/DAYZERS PROMO INT.'  They are instructed to contact Mr. EDMOND WELL in Amsterdam via email (infoeapaedmond@netscape.net or claimsagency@boxlotto.com) or phone (+31-622-074-810) to claim their prize. The email warns against sharing the information publicly and states that the winnings must be notarized by a Foreign Transfer Manager at the recipient's expense. There is a two-week deadline to claim the prize or forfeit it.",,"The email uses common phishing tactics like unsolicited lottery winnings, pressure to act quickly, and requests for personal information via suspicious email addresses and phone numbers.",,"{""summary"": ""This email claims the recipient won 1,000,000 Euros in a lottery called 'THE MICRO/DAYZERS PROMO INT.'  They are instructed to contact Mr. EDMOND WELL in Amsterdam via email (infoeapaedmond@netscape.net or claimsagency@boxlotto.com) or phone (+31-622-074-810) to claim their prize. The email warns against sharing the information publicly and states that the winnings must be notarized by a Foreign Transfer Manager at the recipient's expense. There is a two-week deadline to claim the prize or forfeit it.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses common phishing tactics like unsolicited lottery winnings, pressure to act quickly, and requests for personal information via suspicious email addresses and phone numbers.""}"
182,50 ways to meet your lover_sirry,1,PHISHING,dating_sites,An email from 'Liepa' on a dating website is attempting to entice the recipient to become a member to see more results. The email provides a link to a website (http://jumyesusaesyga.narod.ru) and a contact email address (orateorix[@]gmail[dot]com).,,"The subject line is suggestive and the email promotes a link to an unknown website, typical of phishing attempts.",,"{""summary"": ""An email from 'Liepa' on a dating website is attempting to entice the recipient to become a member to see more results. The email provides a link to a website (http://jumyesusaesyga.narod.ru) and a contact email address (orateorix[@]gmail[dot]com).""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject line is suggestive and the email promotes a link to an unknown website, typical of phishing attempts.""}"
183,"[Spambayes-checkins] spambayes/windows/py2exe setup_all.py, 1.28, 1.29",0,LEGITIMATE,legit,This email is a notification from the Spambayes project about a code update to the setup_all.py file. The update includes gocr.exe and gocr.txt in the binary distribution for Windows. No specific action is requested from the recipient.,,Notification about a code update from an open-source project.,,"{""summary"": ""This email is a notification from the Spambayes project about a code update to the setup_all.py file. The update includes gocr.exe and gocr.txt in the binary distribution for Windows. No specific action is requested from the recipient.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""Notification about a code update from an open-source project.""}"
184,jose@monkey.org Messages could not delivered.,1,LEGITIMATE,invoice_payment,"monkey.org is notifying jose@monkey.org that some emails were quarantined.  The recipient is asked to review and release the quarantined emails, which include messages from HSBC, regarding a contract, invoice, sales order confirmation, and DHL shipment notification. The emails will be automatically deleted after 7 days. The sender requests the recipient not to reply to this notification and to move it to the inbox if it lands in spam. Recipients can manage quarantined messages and approve senders.",,The email appears to be a legitimate notification from the recipient's email provider about quarantined messages.,,"{""summary"": ""monkey.org is notifying jose@monkey.org that some emails were quarantined.  The recipient is asked to review and release the quarantined emails, which include messages from HSBC, regarding a contract, invoice, sales order confirmation, and DHL shipment notification. The emails will be automatically deleted after 7 days. The sender requests the recipient not to reply to this notification and to move it to the inbox if it lands in spam. Recipients can manage quarantined messages and approve senders.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate notification from the recipient's email provider about quarantined messages.""}"
185,Re: [ILUG] hwclock,0,LEGITIMATE,legit,Anthony Geoghegan inquires about how Windows alters the hardware clock when dual-booting with Linux and seeks information on preventing this behavior. He noticed the issue after setting up NTP on his Linux system.,,"The email discusses a technical issue related to dual-booting and time synchronization, typical of a legitimate technical forum discussion.",,"{""summary"": ""Anthony Geoghegan inquires about how Windows alters the hardware clock when dual-booting with Linux and seeks information on preventing this behavior. He noticed the issue after setting up NTP on his Linux system.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a technical issue related to dual-booting and time synchronization, typical of a legitimate technical forum discussion.""}"
186,Email Security Alert !!!,1,PHISHING,account_verify,"Mail Service Inc. claims jose@monkey.org has been blacklisted for spam activities and will be blocked. They request the recipient to 'Re-activate now' to continue using their account, threatening deactivation if no action is taken.",,"The email uses scare tactics and urgency to pressure the recipient into clicking a link, a common phishing technique.",,"{""summary"": ""Mail Service Inc. claims jose@monkey.org has been blacklisted for spam activities and will be blocked. They request the recipient to 'Re-activate now' to continue using their account, threatening deactivation if no action is taken.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics and urgency to pressure the recipient into clicking a link, a common phishing technique.""}"
187,Re: queue file write error for some domains,0,LEGITIMATE,legit,"Don Johnson is requesting smtpd routine logs (connect, queue ID, disconnect) for email with ID 19EC32358175, originating from web50204.mail.re2.yahoo.com, which is experiencing a queue file write error.",,The email appears to be a technical support request from a system administrator addressing a specific email issue.,,"{""summary"": ""Don Johnson is requesting smtpd routine logs (connect, queue ID, disconnect) for email with ID 19EC32358175, originating from web50204.mail.re2.yahoo.com, which is experiencing a queue file write error.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical support request from a system administrator addressing a specific email issue.""}"
188,global ops task force week ending 9 / 29,0,LEGITIMATE,legit,"This memo, updated with data for September 29th, is regarding the global ops task force.",,"The subject and summary suggest an internal company update, not a phishing attempt.",,"{""summary"": ""This memo, updated with data for September 29th, is regarding the global ops task force.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The subject and summary suggest an internal company update, not a phishing attempt.""}"
189,"Kevin Mitnick's laptop, signed by Woz, on eBay",0,PHISHING,legit,"This email announces that Kevin Mitnick's signed Toshiba Satellite T1960CS laptop, seized by the FBI in 1995, is for sale on eBay. The laptop, featured on an episode of The Screen Savers with Wozniak and Mitnick, includes a signed note from Wozniak and a copy of the show. The eBay listing is at http://cgi.ebay.com/ws/eBayISAPI.dll?ViewItem&item=2057697313",,"The subject and summary describe a highly improbable and sensationalized item for sale, likely aiming to lure users to a phishing website.",,"{""summary"": ""This email announces that Kevin Mitnick's signed Toshiba Satellite T1960CS laptop, seized by the FBI in 1995, is for sale on eBay. The laptop, featured on an episode of The Screen Savers with Wozniak and Mitnick, includes a signed note from Wozniak and a copy of the show. The eBay listing is at http://cgi.ebay.com/ws/eBayISAPI.dll?ViewItem&item=2057697313""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject and summary describe a highly improbable and sensationalized item for sale, likely aiming to lure users to a phishing website.""}"
190,CCGI Corporate Fact Sheet,1,LEGITIMATE,stock_pump_dump,"This email from Novak Capital provides a corporate fact sheet for CCGI. Novak Capital was compensated $10,000 by CCGI for preparing this opinion and other services. The information is for informational purposes only and not a guarantee of accuracy. It contains forward-looking statements and should not be construed as investment advice. Readers are advised to consult a broker before making any investment decisions.",,"The email provides a disclaimer stating the information is for informational purposes only and not investment advice, suggesting a legitimate business communication.",,"{""summary"": ""This email from Novak Capital provides a corporate fact sheet for CCGI. Novak Capital was compensated $10,000 by CCGI for preparing this opinion and other services. The information is for informational purposes only and not a guarantee of accuracy. It contains forward-looking statements and should not be construed as investment advice. Readers are advised to consult a broker before making any investment decisions.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email provides a disclaimer stating the information is for informational purposes only and not investment advice, suggesting a legitimate business communication.""}"
191,Profile and Preference Update,1,PHISHING,document_share,American Express is contacting you due to a recent unusual charge on your account. Access to your account has been temporarily limited. You are asked to verify the activity by logging into the provided link: https://www.americanexpress.com/cardmembersvcs/app/signin/Update/Verification. They have also attempted to contact you by phone.,,"The email claims a suspicious charge and urges immediate action through a link, a common phishing tactic.",,"{""summary"": ""American Express is contacting you due to a recent unusual charge on your account. Access to your account has been temporarily limited. You are asked to verify the activity by logging into the provided link: https://www.americanexpress.com/cardmembersvcs/app/signin/Update/Verification. They have also attempted to contact you by phone.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email claims a suspicious charge and urges immediate action through a link, a common phishing tactic.""}"
192,make your pc faster !,1,PHISHING,tech_support,"The sender, Computer News Daily Magazine, advises the recipient to secure their system by downloading 'spy - control' from http://bunt.fightpyco.net. They offer a free download and promote features like reducing spam, restricting dangerous sites, and preventing spyware installation. They also suggest an online scan at http://bean.fightpyco.net and provide a link to 'discon' at http://slaughter.fightpyco.net.",,"Suspicious subject line and links, unsolicited software promotion",,"{""summary"": ""The sender, Computer News Daily Magazine, advises the recipient to secure their system by downloading 'spy - control' from http://bunt.fightpyco.net. They offer a free download and promote features like reducing spam, restricting dangerous sites, and preventing spyware installation. They also suggest an online scan at http://bean.fightpyco.net and provide a link to 'discon' at http://slaughter.fightpyco.net.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line and links, unsolicited software promotion""}"
193,millions of mp 3 ' s and movies - download for free now !,1,PHISHING,tech_support,"The sender is offering a lifetime membership for $34.95 that provides unlimited access to music, movies, games, software, and other digital content. They are urging the recipient to click a link to join now and start downloading.",,"The subject line uses all caps and exclamation points, common tactics in phishing emails. The offer of unlimited free content is a lure, and the pressure to click a link immediately is suspicious.",,"{""summary"": ""The sender is offering a lifetime membership for $34.95 that provides unlimited access to music, movies, games, software, and other digital content. They are urging the recipient to click a link to join now and start downloading.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject line uses all caps and exclamation points, common tactics in phishing emails. The offer of unlimited free content is a lure, and the pressure to click a link immediately is suspicious.""}"
194,Positions Accessible,1,PHISHING,hr_impersonation,"Aschsoft Inc. is seeking a Regional Manager for various countries. To apply, provide your first name, last name, country, email, contact number, and available time to talk to Alina.Zubareva@gmail.com. A resume is preferred. They offer a flexible schedule, good salary, tax payment, and insurance. Call managers will provide further information.",,Requests personal information for a job application through a generic email address,,"{""summary"": ""Aschsoft Inc. is seeking a Regional Manager for various countries. To apply, provide your first name, last name, country, email, contact number, and available time to talk to Alina.Zubareva@gmail.com. A resume is preferred. They offer a flexible schedule, good salary, tax payment, and insurance. Call managers will provide further information.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests personal information for a job application through a generic email address""}"
195,[UAI] Job announcement: JPL Machine Learning Group Supervisor,0,LEGITIMATE,legit,"Kiri Wagstaff from the Machine Learning and Instrument Autonomy Group at JPL is announcing a Group Supervisor position. The position involves both group management and independent research. Applications will be reviewed until December 17, 2007. More information is available at the provided links.",,Job announcement from a reputable organization with a clear application process.,,"{""summary"": ""Kiri Wagstaff from the Machine Learning and Instrument Autonomy Group at JPL is announcing a Group Supervisor position. The position involves both group management and independent research. Applications will be reviewed until December 17, 2007. More information is available at the provided links.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""Job announcement from a reputable organization with a clear application process.""}"
196,Free of charge professional installation consultations could be of great help. Prompt reply on all your requests. Money back guarantee ensures the quality of product.,1,PHISHING,hr_impersonation,"The sender, offering software downloads and free installation consultations, encourages the recipient to take advantage of their offer with a money-back guarantee.",,"The email uses manipulative language like 'free', 'guaranteed', and 'prompt reply' to pressure the recipient into a potentially fraudulent action.",,"{""summary"": ""The sender, offering software downloads and free installation consultations, encourages the recipient to take advantage of their offer with a money-back guarantee.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses manipulative language like 'free', 'guaranteed', and 'prompt reply' to pressure the recipient into a potentially fraudulent action.""}"
197,RE: URIBL,0,LEGITIMATE,legit,The sender is inquiring about using URIBL to help score spam emails with SpamAssassin. They are unsure what a 'PRE QUEUE blacklist' is and are seeking suggestions on using URIBL for spam filtering.,,"The email discusses technical spam filtering techniques, which is typical of legitimate technical support or discussion.",,"{""summary"": ""The sender is inquiring about using URIBL to help score spam emails with SpamAssassin. They are unsure what a 'PRE QUEUE blacklist' is and are seeking suggestions on using URIBL for spam filtering.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses technical spam filtering techniques, which is typical of legitimate technical support or discussion.""}"
198,Account Notification,1,PHISHING,account_verify,"PayPal is temporarily limiting the recipient's account due to unusual credit card activity. They are requesting the recipient to download an attached form, fill in personal information including card details, and submit it to verify their account. Failure to do so will result in temporary suspension of the account. The email includes a link to PayPal's website for further assistance.",,Requests for personal and financial information via email attachment is a common phishing tactic.,,"{""summary"": ""PayPal is temporarily limiting the recipient's account due to unusual credit card activity. They are requesting the recipient to download an attached form, fill in personal information including card details, and submit it to verify their account. Failure to do so will result in temporary suspension of the account. The email includes a link to PayPal's website for further assistance.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests for personal and financial information via email attachment is a common phishing tactic.""}"
199,NOTICFICATION!!!,1,PHISHING,lottery,"The email claims the recipient won €1,000,000 in the NATIONALE POSTCODE LOTERIJ PROGRAM. They are instructed to contact Mr. Janken Sky via phone, fax, or email to claim their prize. A deadline of May 31, 2006, is given. The email warns against sharing the information and mentions potential disqualification for breach of confidentiality.",,"The email uses scare tactics, urgency, and promises of a large sum of money to entice the recipient, which are common characteristics of phishing scams.",,"{""summary"": ""The email claims the recipient won €1,000,000 in the NATIONALE POSTCODE LOTERIJ PROGRAM. They are instructed to contact Mr. Janken Sky via phone, fax, or email to claim their prize. A deadline of May 31, 2006, is given. The email warns against sharing the information and mentions potential disqualification for breach of confidentiality.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics, urgency, and promises of a large sum of money to entice the recipient, which are common characteristics of phishing scams.""}"
200,Save the Date,0,LEGITIMATE,legit,"HVB America invites Richard B. Buy to a reception and dinner on October 24, 2001 in Houston, Texas, hosted by Stephen Bub. Additional details will be provided within 2-3 weeks.",,The email appears to be a formal invitation to an event.,,"{""summary"": ""HVB America invites Richard B. Buy to a reception and dinner on October 24, 2001 in Houston, Texas, hosted by Stephen Bub. Additional details will be provided within 2-3 weeks.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a formal invitation to an event.""}"
201,"Lottery Winning Final Notification,You Won.",1,PHISHING,lottery,"This email claims the recipient won $1,500,000 in the Global Sweepstakes Megaloteria Lottery. They are instructed to contact Mr. Albert Grissom at Hartland Trust And Finance Agency in Amsterdam via email (hartlandagency@netscape.net), phone (0031 644 891 828), or fax (0031 847 104 105) to claim their prize. The deadline to claim is May 13, 2006. The email warns the recipient to keep their winning information confidential.",,Classic lottery scam format with urgent request for personal information and contact outside official channels.,,"{""summary"": ""This email claims the recipient won $1,500,000 in the Global Sweepstakes Megaloteria Lottery. They are instructed to contact Mr. Albert Grissom at Hartland Trust And Finance Agency in Amsterdam via email (hartlandagency@netscape.net), phone (0031 644 891 828), or fax (0031 847 104 105) to claim their prize. The deadline to claim is May 13, 2006. The email warns the recipient to keep their winning information confidential.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Classic lottery scam format with urgent request for personal information and contact outside official channels.""}"
202,Re[5]: download software snd,1,PHISHING,tech_support,The sender is offering AutoCAD 2006 and Microsoft Windows XP Professional at discounted prices. They provide a brief product overview and list of features for each. The email includes a link to their website: http://oemzdsy.babasoft.be/zum,,"The email offers software at discounted prices, a common tactic used in phishing scams.",,"{""summary"": ""The sender is offering AutoCAD 2006 and Microsoft Windows XP Professional at discounted prices. They provide a brief product overview and list of features for each. The email includes a link to their website: http://oemzdsy.babasoft.be/zum""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email offers software at discounted prices, a common tactic used in phishing scams.""}"
203,All Your Breast Enlargement Info From Top Breast Enlargement Sites.,1,PHISHING,pharm_sex,"This email, likely a spam message, claims to provide information about breast enlargement from various websites. It uses a testimonial to promote the idea that larger male genitalia are desirable. The email includes a link to a website (http://willjump.com/).",,"The subject and summary suggest a promotional email for a potentially dubious product, using exaggerated claims and a link to an unknown website.",,"{""summary"": ""This email, likely a spam message, claims to provide information about breast enlargement from various websites. It uses a testimonial to promote the idea that larger male genitalia are desirable. The email includes a link to a website (http://willjump.com/).""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject and summary suggest a promotional email for a potentially dubious product, using exaggerated claims and a link to an unknown website.""}"
204,jose@monkey.org  Account Verification.,1,PHISHING,account_verify,"The sender, monkey.org Online Webmail App, informs jose@monkey.org that their account has been suspended and requests verification of their email address through their email servers. No specific deadline or threats are mentioned.",,Requests for account verification often used by phishing attacks to steal credentials.,,"{""summary"": ""The sender, monkey.org Online Webmail App, informs jose@monkey.org that their account has been suspended and requests verification of their email address through their email servers. No specific deadline or threats are mentioned.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests for account verification often used by phishing attacks to steal credentials.""}"
205,Re: [Python-Dev] Buildbots for trunk are all red,0,LEGITIMATE,legit,"Brett Cannon suggests removing bsddb from the Python standard library to resolve buildbot issues. Oleg Broytmann agrees, citing a preference for a smaller stdlib and fewer problems.",,Discussion about Python development and standard library,,"{""summary"": ""Brett Cannon suggests removing bsddb from the Python standard library to resolve buildbot issues. Oleg Broytmann agrees, citing a preference for a smaller stdlib and fewer problems.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""Discussion about Python development and standard library""}"
206,jose@monkey.org have stopped processing incoming emails.,1,PHISHING,account_verify,monkey.org has stopped processing incoming emails for jose@monkey.org and requires account verification to continue using services.  Users are urged to click a provided link to verify their account immediately.,,"Requests immediate account verification with a link, common phishing tactic.",,"{""summary"": ""monkey.org has stopped processing incoming emails for jose@monkey.org and requires account verification to continue using services.  Users are urged to click a provided link to verify their account immediately.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests immediate account verification with a link, common phishing tactic.""}"
207,Re: [ILUG] linux laptop: T61p or Macbook Pro,0,LEGITIMATE,legit,"Justin Mason is asking for advice on whether to buy a Lenovo ThinkPad T61p or an Apple MacBook Pro for running Linux (specifically Ubuntu). He is concerned about potential driver issues with the MacBook Pro, citing a link to the Ubuntu wiki on the topic. He is leaning towards the ThinkPad due to its better Linux compatibility but is open to suggestions from other ILUG members who have experience with either laptop running Linux.",,The email is a genuine request for advice on a technical topic within a Linux user group.,,"{""summary"": ""Justin Mason is asking for advice on whether to buy a Lenovo ThinkPad T61p or an Apple MacBook Pro for running Linux (specifically Ubuntu). He is concerned about potential driver issues with the MacBook Pro, citing a link to the Ubuntu wiki on the topic. He is leaning towards the ThinkPad due to its better Linux compatibility but is open to suggestions from other ILUG members who have experience with either laptop running Linux.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is a genuine request for advice on a technical topic within a Linux user group.""}"
208,how long does it take for the licence?,0,LEGITIMATE,legit,"Vijay Gill, a faculty member at UMBC, is requesting information about the processing time for a Plan 9 license and CD-ROM. He has sent a signed letter on official letterhead to Neera Kuckreja and is inquiring if any additional documentation is required, such as a photocopy of his Faculty ID.",,The email appears to be a legitimate request for information from a faculty member to an administrative contact about a license.,,"{""summary"": ""Vijay Gill, a faculty member at UMBC, is requesting information about the processing time for a Plan 9 license and CD-ROM. He has sent a signed letter on official letterhead to Neera Kuckreja and is inquiring if any additional documentation is required, such as a photocopy of his Faculty ID.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate request for information from a faculty member to an administrative contact about a license.""}"
209,Re: [R] Trying to run simple survival program in R,0,LEGITIMATE,legit,"Terry Therneau, an R expert, is responding to a user's question about using the `survfit` function in R for survival analysis. He explains the preferred way to call the function using a formula and provides suggestions for further analysis using `print(km)` and `plot(km)`.",,"The email content discusses technical R programming, suggesting a legitimate technical support interaction.",,"{""summary"": ""Terry Therneau, an R expert, is responding to a user's question about using the `survfit` function in R for survival analysis. He explains the preferred way to call the function using a formula and provides suggestions for further analysis using `print(km)` and `plot(km)`. ""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email content discusses technical R programming, suggesting a legitimate technical support interaction.""}"
210,Another Acquisition for Ever-Glory,1,LEGITIMATE,stock_pump_dump,"Ever-Glory International Group announced its intent to acquire Nanjing Catch-Luck Garment Company Limited for over US$4,000,000. The acquisition is expected to close within 60 days and will be accretive to earnings. The deal will add US$16.5 million to Ever-Glory's annual revenues and accelerate international growth.",,Business announcement about an acquisition,,"{""summary"": ""Ever-Glory International Group announced its intent to acquire Nanjing Catch-Luck Garment Company Limited for over US$4,000,000. The acquisition is expected to close within 60 days and will be accretive to earnings. The deal will add US$16.5 million to Ever-Glory's annual revenues and accelerate international growth.  ""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""Business announcement about an acquisition""}"
211,many of his shares ,0,LEGITIMATE,legit,The sender is inquiring about shares given to the recipient in January 1994.,,The email appears to be a legitimate inquiry about a past financial transaction.,,"{""summary"": ""The sender is inquiring about shares given to the recipient in January 1994.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate inquiry about a past financial transaction.""}"
212,Virus Detected - jose@monkey.org,1,PHISHING,tech_support,"The sender, claiming to be the Email Security Team, warns jose@monkey.org that a virus has been detected in their email account. They request jose@monkey.org to click a link to run a quick scan, threatening account suspension if ignored.",,"The email uses scare tactics (virus detected, account suspension) and a generic greeting to urge the recipient to click a potentially malicious link.",,"{""summary"": ""The sender, claiming to be the Email Security Team, warns jose@monkey.org that a virus has been detected in their email account. They request jose@monkey.org to click a link to run a quick scan, threatening account suspension if ignored.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics (virus detected, account suspension) and a generic greeting to urge the recipient to click a potentially malicious link.""}"
213,transitional assignments,0,LEGITIMATE,legit,"Jane is requesting assistance with arranging housing, immigration, tax, benefits, and per diem for Sally Beck and Brent Price, who will be temporarily assigned to Fernley Dyson's vacancy in the UK. Brent will be there from April 1st to June 15th, and Sally from June 16th to August 15th. They will be traveling with their families and require corporate housing. Jane has sent Brent work permit forms and advises him to arrive without his family if the permit isn't received by April 1st. She also requests clarification on PAYE, benefits, and per diem arrangements.",,"The email discusses internal employee transfers and logistical arrangements, which is typical of legitimate workplace communication.",,"{""summary"": ""Jane is requesting assistance with arranging housing, immigration, tax, benefits, and per diem for Sally Beck and Brent Price, who will be temporarily assigned to Fernley Dyson's vacancy in the UK. Brent will be there from April 1st to June 15th, and Sally from June 16th to August 15th. They will be traveling with their families and require corporate housing. Jane has sent Brent work permit forms and advises him to arrive without his family if the permit isn't received by April 1st. She also requests clarification on PAYE, benefits, and per diem arrangements.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses internal employee transfers and logistical arrangements, which is typical of legitimate workplace communication.""}"
214,eol graph,0,LEGITIMATE,legit,"Kysa M. Alport from Enron North America informs the recipient that their EOL graphs will not be distributed on Tuesday, June 20th due to a minor overhaul.  They apologize for any inconvenience. Contact information provided: 503-464-7486.",,The email appears to be a legitimate internal communication regarding a scheduling change.,,"{""summary"": ""Kysa M. Alport from Enron North America informs the recipient that their EOL graphs will not be distributed on Tuesday, June 20th due to a minor overhaul.  They apologize for any inconvenience. Contact information provided: 503-464-7486.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal communication regarding a scheduling change.""}"
215,forward specs for NEW PICK MONDAY  it is [BREAKING NEWS NEW PICK MONDAY  it is]  alcohol magicians Ahmedabad,1,PHISHING,stock_pump_dump,"The sender is promoting Apparel Manufacturing Associates, Inc. (APPM.PK) stock, citing recent positive news like a potential investment and licensing agreements. They urge the recipient to buy the stock now before it increases in price.",,"The subject line is nonsensical and the email promotes a stock with a strong push to buy now, which is a common tactic in phishing schemes.",,"{""summary"": ""The sender is promoting Apparel Manufacturing Associates, Inc. (APPM.PK) stock, citing recent positive news like a potential investment and licensing agreements. They urge the recipient to buy the stock now before it increases in price.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject line is nonsensical and the email promotes a stock with a strong push to buy now, which is a common tactic in phishing schemes.""}"
