email_id,subject,true_label,predicted_label,phish_type,summary,summary_error,reasoning,classify_error,summary_raw_response,classify_raw_response
609,Plan 9 beginner's questions,0,LEGITIMATE,legit,"Volker Herminghaus-Shirai (vhs@qb.rhein-main.de) asks for help understanding Plan9 equivalents for shutdown, halt, sync, ^C, ^Q, and ^S commands. He requests guidance or pointers to the TFM.",,The email appears to be a genuine request for technical assistance regarding Plan 9 commands.,,"{""summary"": ""Volker Herminghaus-Shirai (vhs@qb.rhein-main.de) asks for help understanding Plan9 equivalents for shutdown, halt, sync, ^C, ^Q, and ^S commands. He requests guidance or pointers to the TFM.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine request for technical assistance regarding Plan 9 commands.""}"
610,nan,0,PHISHING,legit,"rob requests files for /adm/timezone that are not GMT or American EST, CST, or PST for a new release.",,"Request for specific, unusual files from an unexpected location raises suspicion.",,"{""summary"": ""rob requests files for /adm/timezone that are not GMT or American EST, CST, or PST for a new release.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Request for specific, unusual files from an unexpected location raises suspicion.""}"
611,part-time job,1,PHISHING,hr_impersonation,"This email offers a part-time job involving financial transactions for a company called XOOM Global Money Transfer.  The sender claims the company was founded by Roman Abramovich and has been operating legally since 2004.  Applicants must be 18-60 years old, have basic computer skills, German citizenship or residency, a mobile phone, a bank account, and 1-2 hours of free time during the workday.  They request applicants send their full name, phone number, age, and resume to manokiowork@gmail.com for further instructions.",,"Requests personal information (name, phone, age, resume) for a job offer via a generic email address.",,"{""summary"": ""This email offers a part-time job involving financial transactions for a company called XOOM Global Money Transfer.  The sender claims the company was founded by Roman Abramovich and has been operating legally since 2004.  Applicants must be 18-60 years old, have basic computer skills, German citizenship or residency, a mobile phone, a bank account, and 1-2 hours of free time during the workday.  They request applicants send their full name, phone number, age, and resume to manokiowork@gmail.com for further instructions.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests personal information (name, phone, age, resume) for a job offer via a generic email address.""}"
612,ces changes on 16 th & 17 th,0,LEGITIMATE,legit,Mark is informing Daren about CES changes on Midcon on the 16th and 17th and asks if he received Carlos' sheet.,,The email content appears to be a casual internal communication about work-related changes.,,"{""summary"": ""Mark is informing Daren about CES changes on Midcon on the 16th and 17th and asks if he received Carlos' sheet. ""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email content appears to be a casual internal communication about work-related changes.""}"
613,50 ways to meet your lover_nuxu63,1,PHISHING,dating_sites,"The sender, cindy184, is a 59-year-old woman from Warsaw, Poland, looking for a man aged 19-66. They are inviting the recipient to become a member of a dating site to see more results. The website link provided is http://iarinokyrotaga.narod.ru. The sender's email address is orateorix@gmail.com.",,"Suspicious subject line and domain, potential scam dating site",,"{""summary"": ""The sender, cindy184, is a 59-year-old woman from Warsaw, Poland, looking for a man aged 19-66. They are inviting the recipient to become a member of a dating site to see more results. The website link provided is http://iarinokyrotaga.narod.ru. The sender's email address is orateorix@gmail.com.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line and domain, potential scam dating site""}"
614,Low-Profile Company With High Profit Potential [D E T A I L S FRIDAY it is]  Fatima launderer loathing,1,PHISHING,stock_pump_dump,"The sender, promoting GAPJ (Golden Apple Oil and Gas), urges the recipient to buy shares immediately due to a large PR campaign starting today and lasting all week. They claim GAPJ's stock price will rise significantly (from $0.45 to $1.50 short term and $4.50 in 3 months). They mention a recent private placement with Franklin Ross Securities and ongoing negotiations with other investor groups. The email includes a press release about the private placement and details about GAPJ's operations and new Canadian office.",,"The email uses high-pressure tactics, promises unrealistic returns, and includes vague details about investments and partnerships.",,"{""summary"": ""The sender, promoting GAPJ (Golden Apple Oil and Gas), urges the recipient to buy shares immediately due to a large PR campaign starting today and lasting all week. They claim GAPJ's stock price will rise significantly (from $0.45 to $1.50 short term and $4.50 in 3 months). They mention a recent private placement with Franklin Ross Securities and ongoing negotiations with other investor groups. The email includes a press release about the private placement and details about GAPJ's operations and new Canadian office.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses high-pressure tactics, promises unrealistic returns, and includes vague details about investments and partnerships.""}"
615,PayPal account unusual sign-in activity,1,PHISHING,tech_support,"PayPal alerted the recipient about unusual sign-in activity from Russia, requesting they review recent activity due to potential password compromise. A link is provided to review activity and manage security notifications.",,Common phishing tactic: impersonating a trusted service (PayPal) to induce urgency and click on a malicious link.,,"{""summary"": ""PayPal alerted the recipient about unusual sign-in activity from Russia, requesting they review recent activity due to potential password compromise. A link is provided to review activity and manage security notifications.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Common phishing tactic: impersonating a trusted service (PayPal) to induce urgency and click on a malicious link.""}"
616,floor space planning - staff meeting item for monday,0,LEGITIMATE,legit,"Lisa Cousino is requesting staff to be prepared to discuss the number of floor spaces needed for Energy Operations at a staff meeting on Monday. This is in preparation for Sally's discussion with Greg Whalley about floor space planning. The Origination Group is interested in occupying space on level 30, which requires relocating essential personnel to levels 31 and 32. Lisa will bring a spreadsheet summarizing the information to the meeting. Contact Lisa at x 3 - 6343 with any questions.",,The email discusses an internal office planning meeting with specific details about personnel and space allocation.,,"{""summary"": ""Lisa Cousino is requesting staff to be prepared to discuss the number of floor spaces needed for Energy Operations at a staff meeting on Monday. This is in preparation for Sally's discussion with Greg Whalley about floor space planning. The Origination Group is interested in occupying space on level 30, which requires relocating essential personnel to levels 31 and 32. Lisa will bring a spreadsheet summarizing the information to the meeting. Contact Lisa at x 3 - 6343 with any questions.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses an internal office planning meeting with specific details about personnel and space allocation.""}"
617,Re: [ILUG] Nfs fine tuning,0,LEGITIMATE,legit,"Walter asks if an NFS share exported with the sync option can be mounted asynchronously. Robert previously suggested using mount options like rsize, wsize, async, noatime, and nodiratime on the client.",,The email appears to be a technical discussion within a user group about NFS configuration.,,"{""summary"": ""Walter asks if an NFS share exported with the sync option can be mounted asynchronously. Robert previously suggested using mount options like rsize, wsize, async, noatime, and nodiratime on the client.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical discussion within a user group about NFS configuration.""}"
618,Re: [SAdev] Spam added to regular email,0,LEGITIMATE,legit,"Marc Perkel is discussing the classification of emails containing both legitimate content and spam advertisements. He is asking for input on how to handle these cases, as he believes they are not false positives but rather a challenge in defining spam.",,"The email discusses a legitimate issue of classifying mixed content emails, not a malicious attempt to steal information.",,"{""summary"": ""Marc Perkel is discussing the classification of emails containing both legitimate content and spam advertisements. He is asking for input on how to handle these cases, as he believes they are not false positives but rather a challenge in defining spam.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a legitimate issue of classifying mixed content emails, not a malicious attempt to steal information.""}"
619,"=?utf-8?Q?Notification=20New=20Transaction=20at=20You?=
	=?utf-8?Q?r=20Account?=",1,PHISHING,invoice_payment,"This email from PayPal notifies the recipient of a $115.47 payment to Mighty Ape Limited on March 21, 2017. The recipient is asked to login to their account to review the order. The email includes the invoice number (4050-0628-0738-5365) and encourages the recipient to keep it for future reference. It also mentions that currency conversion fees may apply and advises against replying to the email, instead suggesting they contact PayPal through their account.",,"Suspicious subject line with encoded characters, urging immediate login to review a transaction.",,"{""summary"": ""This email from PayPal notifies the recipient of a $115.47 payment to Mighty Ape Limited on March 21, 2017. The recipient is asked to login to their account to review the order. The email includes the invoice number (4050-0628-0738-5365) and encourages the recipient to keep it for future reference. It also mentions that currency conversion fees may apply and advises against replying to the email, instead suggesting they contact PayPal through their account.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line with encoded characters, urging immediate login to review a transaction.""}"
620,BUSINESS /TRANSACTION.,1,PHISHING,advance_fee,"George Ugo, claiming to be the Chairman of the Contract Awarding Committee of ECOWAS, proposes a money laundering scheme. He offers 30% of USD 9.5 million in exchange for the recipient's bank account details to transfer funds from over-invoiced contracts. He claims the money is from peacekeeping projects in Sierra Leone and Liberia and needs to be moved out of West Africa due to political instability. He requests the recipient's company name, address, bank details, and beneficiary information for the transfer. The email emphasizes confidentiality and urgency, requesting a prompt response.",,The email proposes a money laundering scheme with high-pressure tactics and requests for sensitive financial information.,,"{""summary"": ""George Ugo, claiming to be the Chairman of the Contract Awarding Committee of ECOWAS, proposes a money laundering scheme. He offers 30% of USD 9.5 million in exchange for the recipient's bank account details to transfer funds from over-invoiced contracts. He claims the money is from peacekeeping projects in Sierra Leone and Liberia and needs to be moved out of West Africa due to political instability. He requests the recipient's company name, address, bank details, and beneficiary information for the transfer. The email emphasizes confidentiality and urgency, requesting a prompt response.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email proposes a money laundering scheme with high-pressure tactics and requests for sensitive financial information.""}"
621,Verify Your Account,1,PHISHING,account_verify,cPanel & WHM's Technical Services Department is performing a planned software upgrade and requests the recipient to re-confirm their account by logging in via the provided link: login.cPanel.net. This action is mandatory for all customers.,,"Requests account re-confirmation via a suspicious link, impersonating a legitimate service.",,"{""summary"": ""cPanel & WHM's Technical Services Department is performing a planned software upgrade and requests the recipient to re-confirm their account by logging in via the provided link: login.cPanel.net. This action is mandatory for all customers.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests account re-confirmation via a suspicious link, impersonating a legitimate service.""}"
622,[fwd] Market Trade Watch,1,PHISHING,stock_pump_dump,"This email promotes KOKO PETROLEUM (KKPT) stock as a #1 pick for next week, citing a previous successful pick and a 5-day expected price increase to $3.25 from its current $0.90 price. It highlights a re-work project on Pecan Gap wells by JMT Resources, Ltd., which is expected to increase production by 300% to 1000%. The email includes a link to Well Enhancement Services, LLC (www.wellenhancement.com), the company performing the re-work. It also mentions KOKO's Corsicana Flood Project, with plans to drill 7 production wells and 6 injection wells.",,Unsolicited stock promotion with unrealistic claims and a link to an unknown company.,,"{""summary"": ""This email promotes KOKO PETROLEUM (KKPT) stock as a #1 pick for next week, citing a previous successful pick and a 5-day expected price increase to $3.25 from its current $0.90 price. It highlights a re-work project on Pecan Gap wells by JMT Resources, Ltd., which is expected to increase production by 300% to 1000%. The email includes a link to Well Enhancement Services, LLC (www.wellenhancement.com), the company performing the re-work. It also mentions KOKO's Corsicana Flood Project, with plans to drill 7 production wells and 6 injection wells.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Unsolicited stock promotion with unrealistic claims and a link to an unknown company.""}"
623,var for metals,0,LEGITIMATE,legit,"Ted requests an aggregated VAR methodology for the metals business as soon as possible (version la), prioritizing speed over precision. He suggests a coarse aggregation and calculation method for a 2-3 month timeframe, with a more robust version (version 2a) by 1/1/01. Ted emphasizes the need for understanding and commitment from the commercial team and operations staff, highlighting the importance of clear roles and responsibilities to avoid future issues. He also mentions draft recommendations on metal position limits due by July 24th and a VAR computational methodology by the August 7-8 BOD meeting.",,"The email discusses internal business operations and deadlines, suggesting a legitimate internal communication.",,"{""summary"": ""Ted requests an aggregated VAR methodology for the metals business as soon as possible (version la), prioritizing speed over precision. He suggests a coarse aggregation and calculation method for a 2-3 month timeframe, with a more robust version (version 2a) by 1/1/01. Ted emphasizes the need for understanding and commitment from the commercial team and operations staff, highlighting the importance of clear roles and responsibilities to avoid future issues. He also mentions draft recommendations on metal position limits due by July 24th and a VAR computational methodology by the August 7-8 BOD meeting.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses internal business operations and deadlines, suggesting a legitimate internal communication.""}"
624,Re: Battery Level Indicator,0,LEGITIMATE,legit,The sender believes the recipient damaged the analog input on their HC11EVB by applying overvoltage (likely 12V) to the E port. They reference a Motorola tech support conversation and a potential statement in the 'pink book' stating 200% of reference voltage is acceptable. They are not explicitly requesting anything from the recipient.,,"The email discusses a technical issue and references support resources, suggesting a legitimate inquiry.",,"{""summary"": ""The sender believes the recipient damaged the analog input on their HC11EVB by applying overvoltage (likely 12V) to the E port. They reference a Motorola tech support conversation and a potential statement in the 'pink book' stating 200% of reference voltage is acceptable. They are not explicitly requesting anything from the recipient.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a technical issue and references support resources, suggesting a legitimate inquiry.""}"
625,real,0,LEGITIMATE,legit,"Sarah Wright, a PhD student, is requesting help with a mathematical proof involving pointwise bounded sequences of measurable functions. She asks the recipient to review the problem and provide assistance. There are no deadlines or threats mentioned, and no sensitive information is requested.",,The email appears to be a legitimate request for academic assistance.,,"{""summary"": ""Sarah Wright, a PhD student, is requesting help with a mathematical proof involving pointwise bounded sequences of measurable functions. She asks the recipient to review the problem and provide assistance. There are no deadlines or threats mentioned, and no sensitive information is requested.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate request for academic assistance.""}"
626,LAST WARNING jose@monkey.org !,1,PHISHING,tech_support,"The sender, claiming to be 'Xavier Anonymous Hacker', threatens to distribute a recorded video of the recipient masturbating to their contacts if they don't pay 0.583427 BTC (approximately $2000 USD) within 72 hours. They claim to have accessed the recipient's camera and downloaded their contact lists and Facebook friends. The sender provides a Bitcoin address for payment and warns that they are monitoring the recipient's activity and will know if they attempt to deceive them. They also offer a 48-hour extension if the recipient writes '48h plz' in a notepad.",,"The email contains classic phishing elements: threats, extortion, demands for payment in cryptocurrency, and claims of compromising personal data.",,"{""summary"": ""The sender, claiming to be 'Xavier Anonymous Hacker', threatens to distribute a recorded video of the recipient masturbating to their contacts if they don't pay 0.583427 BTC (approximately $2000 USD) within 72 hours. They claim to have accessed the recipient's camera and downloaded their contact lists and Facebook friends. The sender provides a Bitcoin address for payment and warns that they are monitoring the recipient's activity and will know if they attempt to deceive them. They also offer a 48-hour extension if the recipient writes '48h plz' in a notepad.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email contains classic phishing elements: threats, extortion, demands for payment in cryptocurrency, and claims of compromising personal data.""}"
627,PURCHASE ORDER DELIVERY,1,PHISHING,invoice_payment,DHL informs the recipient that a new shipment has arrived at their facility and asks them to click a link to view package details. The email also includes unsubscribe instructions and contact information.,,"Requests user to click a link to view package details, a common tactic used in phishing emails.",,"{""summary"": ""DHL informs the recipient that a new shipment has arrived at their facility and asks them to click a link to view package details. The email also includes unsubscribe instructions and contact information.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests user to click a link to view package details, a common tactic used in phishing emails.""}"
628,"Re: Email with no ""hits"" and ""required""",0,LEGITIMATE,legit,Massimiliano Marini from linuxtime.it is inquiring about the lack of results from a previous email and suggests it might be related to an older version of qmail-scanner (1.25-st-qms).,,The email appears to be a legitimate follow-up regarding technical issues.,,"{""summary"": ""Massimiliano Marini from linuxtime.it is inquiring about the lack of results from a previous email and suggests it might be related to an older version of qmail-scanner (1.25-st-qms).""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate follow-up regarding technical issues.""}"
629,CALL FOR CONFRIMATION,1,PHISHING,lottery,"The email claims the recipient won $7,000,000 in a lottery and instructs them to contact Donald Wilson (donaldvanwilson@netscape.net, vanwilson@consultant.com, +31 6 266 724  28) to claim the prize. The recipient is asked to provide personal information (name, phone number, nationality, occupation, age) and is warned that the prize must be claimed within 14 days or it will be forfeited.",,"Requests personal information and urgent action to claim a large prize, common phishing tactics.",,"{""summary"": ""The email claims the recipient won $7,000,000 in a lottery and instructs them to contact Donald Wilson (donaldvanwilson@netscape.net, vanwilson@consultant.com, +31 6 266 724  28) to claim the prize. The recipient is asked to provide personal information (name, phone number, nationality, occupation, age) and is warned that the prize must be claimed within 14 days or it will be forfeited.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Requests personal information and urgent action to claim a large prize, common phishing tactics.""}"
630,Re: Should mplayer be build with Win32 codecs?,0,LEGITIMATE,legit,"Axel Thimm is asking for advice on whether mplayer should be built with Win32 codecs. He cites performance and feature differences between using and not using the codecs, and notes that the mplayer authors seem to recommend using them for x86 architectures. He is unsure if there are licensing issues or other reasons against using them.",,The email discusses a technical topic related to software development and appears to be a genuine request for advice.,,"{""summary"": ""Axel Thimm is asking for advice on whether mplayer should be built with Win32 codecs. He cites performance and feature differences between using and not using the codecs, and notes that the mplayer authors seem to recommend using them for x86 architectures. He is unsure if there are licensing issues or other reasons against using them.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a technical topic related to software development and appears to be a genuine request for advice.""}"
631,Re: [9fans] re: license terms?,0,LEGITIMATE,legit,"Rob, from Lucent, responds to a request regarding software license terms, stating that management, not lawyers, makes those decisions and that the desires of a few researchers to give away software are unlikely to be influential.",,The email appears to be a legitimate internal communication about software licensing within a company.,,"{""summary"": ""Rob, from Lucent, responds to a request regarding software license terms, stating that management, not lawyers, makes those decisions and that the desires of a few researchers to give away software are unlikely to be influential.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal communication about software licensing within a company.""}"
632,Claim Your Cash,1,PHISHING,lottery,"The sender, promoting a gambling platform, offers a bonus of up to $888 on the recipient's first deposit. They urge the recipient to download their free software to increase their chances of winning. A link to 'further details' is provided: http://www.bestserv-ice.com/d1/now/",,"Unsolicited offer of large bonus, pressure to download software, suspicious domain name",,"{""summary"": ""The sender, promoting a gambling platform, offers a bonus of up to $888 on the recipient's first deposit. They urge the recipient to download their free software to increase their chances of winning. A link to 'further details' is provided: http://www.bestserv-ice.com/d1/now/""}","{""classification"": ""PHISHING"", ""reasoning"": ""Unsolicited offer of large bonus, pressure to download software, suspicious domain name""}"
633,"enron / hpl actuals for january 3 , 2001",0,PHISHING,legit,"Request for Enron/HPL actuals for January 3, 2001. Sender mentions 'teco tap 7 . 500 / enron' and 'ls hpl lsk ic 30 . 000 / enron' which may be relevant data points.",,"The subject and email content contain potentially sensitive financial information and company-specific jargon, suggesting a possible phishing attempt to gather credentials or data.",,"{""summary"": ""Request for Enron/HPL actuals for January 3, 2001. Sender mentions 'teco tap 7 . 500 / enron' and 'ls hpl lsk ic 30 . 000 / enron' which may be relevant data points.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The subject and email content contain potentially sensitive financial information and company-specific jargon, suggesting a possible phishing attempt to gather credentials or data.""}"
634,Problem with my spec file,0,LEGITIMATE,legit,"The sender is asking for help with a spec file for SpamAssassin. They are having trouble with the PREFIX override not working during the build process. They provide details about their OS, make version, and the relevant sections of their spec file.",,"The email content describes a technical issue with a software build process, which is a common legitimate request for help.",,"{""summary"": ""The sender is asking for help with a spec file for SpamAssassin. They are having trouble with the PREFIX override not working during the build process. They provide details about their OS, make version, and the relevant sections of their spec file.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email content describes a technical issue with a software build process, which is a common legitimate request for help.""}"
635,From Greg,1,PHISHING,stock_pump_dump,"Greg Stevenson, a staff member at Kleinwort Benson, claims a deceased customer deposited $6 million with a security firm. He proposes a scheme to have the recipient pose as the deceased's relative to claim the funds, offering a 60/40 split. He emphasizes the need for secrecy and provides a private email address for communication, warning against contacting him through official channels.",,"The email describes a classic advance-fee scam involving a deceased person's funds and a request for secrecy, strong indicators of phishing.",,"{""summary"": ""Greg Stevenson, a staff member at Kleinwort Benson, claims a deceased customer deposited $6 million with a security firm. He proposes a scheme to have the recipient pose as the deceased's relative to claim the funds, offering a 60/40 split. He emphasizes the need for secrecy and provides a private email address for communication, warning against contacting him through official channels.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email describes a classic advance-fee scam involving a deceased person's funds and a request for secrecy, strong indicators of phishing.""}"
636,"For you  color=""#006662""",1,PHISHING,dating_sites,"This email appears to be spam from 'lovermind' advertising a dating service. It provides a link to a website, a random email address, and nonsensical text. The sender requests the recipient to remove their email from their list.",,"Suspicious sender, unsolicited advertising, nonsensical content, and request to remove from list are common phishing tactics.",,"{""summary"": ""This email appears to be spam from 'lovermind' advertising a dating service. It provides a link to a website, a random email address, and nonsensical text. The sender requests the recipient to remove their email from their list.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious sender, unsolicited advertising, nonsensical content, and request to remove from list are common phishing tactics.""}"
637,"Re: [Python-3000] Enough with the u""string"" already!",0,LEGITIMATE,legit,"Guido van Rossum states that Python 3.0 will not support backwards compatibility for features slated for removal, except for specific exceptions like % formatting. He is closing the discussion on the use of u""string"" in Python 3.0, stating that it will be deprecated with a warning and removed in 3.1.",,"The email discusses a known Python development decision regarding string literals, consistent with Guido van Rossum's communication style.",,"{""summary"": ""Guido van Rossum states that Python 3.0 will not support backwards compatibility for features slated for removal, except for specific exceptions like % formatting. He is closing the discussion on the use of u\""string\"" in Python 3.0, stating that it will be deprecated with a warning and removed in 3.1.""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a known Python development decision regarding string literals, consistent with Guido van Rossum's communication style.""}"
638,[UAI] IEA/AIE 2005 - Call for Participation,0,LEGITIMATE,legit,"Invitation to the 18th International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (IEA/AIE 2005) in Bari, Italy from June 22-25, 2005.  The conference website is http://www.di.uniba.it/~iea-aie/. Early registration deadline is May 23, 2005.  The conference program, venue information, and hotel booking details are available on the website.",,"The email appears to be a legitimate conference invitation with a specific event, date, location, and website.",,"{""summary"": ""Invitation to the 18th International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (IEA/AIE 2005) in Bari, Italy from June 22-25, 2005.  The conference website is http://www.di.uniba.it/~iea-aie/. Early registration deadline is May 23, 2005.  The conference program, venue information, and hotel booking details are available on the website. ""}","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate conference invitation with a specific event, date, location, and website.""}"
639,FRAUD ALERT - ACTIVATE YOUR usaa.com NOW,1,PHISHING,account_verify,USAA claims suspicious activity on the recipient's account and restricts access. They request the recipient to verify their identity and account details to reactivate their usaa.com access within 15 minutes.,,"Urgent language, impersonation of a trusted institution (USAA), and demand for sensitive information are common phishing tactics.",,"{""summary"": ""USAA claims suspicious activity on the recipient's account and restricts access. They request the recipient to verify their identity and account details to reactivate their usaa.com access within 15 minutes. ""}","{""classification"": ""PHISHING"", ""reasoning"": ""Urgent language, impersonation of a trusted institution (USAA), and demand for sensitive information are common phishing tactics.""}"
640,"[Spambayes-checkins] spambayes/contrib tte.py,1.17,1.18",0,LEGITIMATE,legit,"tdict: !                 newham.write(str(msg)) !                 n += 1 !         sys.stdout.write(""\\r%5d of %5d"" % (n, m)) !         sys.stdout.flush() !         newham.close() !         print ""writing new spam mbox..."" !         n = m = 0 !         newspam = file(spam + cullext, ""w"") !         for msg in mboxutils.getmbox(spam): !             m += 1 !             if msg[""message-id""] in tdict: !                 newspam.write(str(msg)) !                 n += 1 !         sys.stdout.write(""\\r%5d of %5d"" % (n, m)) !         sys.stdout.flush() !         newspam.close() !         print ""done""



```json
{
""summary"": ""This email is a notification about a patch update for the tte.py file in the Spambayes project. The update includes changes to how the training process handles messages and includes new options for customizing the training process. The email provides instructions on how to apply the patch and includes links to the",SUMMARY_JSON_PARSE_FAILED,Subject and content suggest a technical update notification within a software project.,,"tdict: !                 newham.write(str(msg)) !                 n += 1 !         sys.stdout.write(""\\r%5d of %5d"" % (n, m)) !         sys.stdout.flush() !         newham.close() !         print ""writing new spam mbox..."" !         n = m = 0 !         newspam = file(spam + cullext, ""w"") !         for msg in mboxutils.getmbox(spam): !             m += 1 !             if msg[""message-id""] in tdict: !                 newspam.write(str(msg)) !                 n += 1 !         sys.stdout.write(""\\r%5d of %5d"" % (n, m)) !         sys.stdout.flush() !         newspam.close() !         print ""done""



```json
{
""summary"": ""This email is a notification about a patch update for the tte.py file in the Spambayes project. The update includes changes to how the training process handles messages and includes new options for customizing the training process. The email provides instructions on how to apply the patch and includes links to the","```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""Subject and content suggest a technical update notification within a software project.""
}
```"
641,FINAL NOTICE kngjl,1,PHISHING,lottery,"The sender, claiming to be from the 'EUROPEAN UNION INTERNATIONAL LOTTERY', informs the recipient they won £1,500,000 in the 3rd category. They are instructed to contact Mr. David Fenton at Citi Finance and Securities in Amsterdam to claim their prize by June 24th, 2006. The email provides contact details including phone number, fax number, and email address. It also warns against sharing the winning information and mentions a reference number, serial number, and ticket number associated with the prize.",,Classic lottery scam format with urgent deadline and request for personal information.,,"{""summary"": ""The sender, claiming to be from the 'EUROPEAN UNION INTERNATIONAL LOTTERY', informs the recipient they won £1,500,000 in the 3rd category. They are instructed to contact Mr. David Fenton at Citi Finance and Securities in Amsterdam to claim their prize by June 24th, 2006. The email provides contact details including phone number, fax number, and email address. It also warns against sharing the winning information and mentions a reference number, serial number, and ticket number associated with the prize.""}","{""classification"": ""PHISHING"", ""reasoning"": ""Classic lottery scam format with urgent deadline and request for personal information.""}"
642,the beginning of the end,1,PHISHING,tech_support,"The sender claims the recipient's computer is infected with spyware and urges them to run a free scan at 'http://www.spyware-finder.info/?aid=624' to stop the abuse and protect their privacy. A second link, 'http://www.spyware-finder.info/discon', is also provided.",,The email uses scare tactics about computer infection and provides links to suspicious domains for a 'free scan',,"{""summary"": ""The sender claims the recipient's computer is infected with spyware and urges them to run a free scan at 'http://www.spyware-finder.info/?aid=624' to stop the abuse and protect their privacy. A second link, 'http://www.spyware-finder.info/discon', is also provided.""}","{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics about computer infection and provides links to suspicious domains for a 'free scan'""}"
643,[duodenalswitch] Digest Number 13712,0,LEGITIMATE,legit,"[Non-text portions of this message have been removed]           Back to top                       Reply to sender  |                        Reply to group  |                        Reply via web post               Messages in this topic             (9)                     2a.            Re: need help  from all DS patients       Posted by:      ""atari216""             jlsjlj@aol.com                                          atari216                 Fri Feb 8, 2008 12:11 am        (PST)                 Hi everyone, I am new to this group and I am looking for some help. I am scheduled for a DS surgery on March 12th with Dr. Myur Srikanth in Federal Way, WA. I am very nervous and would love to hear from anyone who has had surgery with him. I am also looking for any advice or tips for pre-op and post-op. Thanks in advance for your help.  [Non-text portions of this message have been removed]           Back to top                       Reply to sender  |                        Reply to group  |                        Reply via web post               Messages in this topic             (9)                     3a.            Re: Need some info ....       Posted by:      ""chefguy",SUMMARY_JSON_PARSE_FAILED,The email appears to be a genuine message within a support group discussion about a medical procedure.,,"[Non-text portions of this message have been removed]           Back to top                       Reply to sender  |                        Reply to group  |                        Reply via web post               Messages in this topic             (9)                     2a.            Re: need help  from all DS patients       Posted by:      ""atari216""             jlsjlj@aol.com                                          atari216                 Fri Feb 8, 2008 12:11 am        (PST)                 Hi everyone, I am new to this group and I am looking for some help. I am scheduled for a DS surgery on March 12th with Dr. Myur Srikanth in Federal Way, WA. I am very nervous and would love to hear from anyone who has had surgery with him. I am also looking for any advice or tips for pre-op and post-op. Thanks in advance for your help.  [Non-text portions of this message have been removed]           Back to top                       Reply to sender  |                        Reply to group  |                        Reply via web post               Messages in this topic             (9)                     3a.            Re: Need some info ....       Posted by:      ""chefguy","{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine message within a support group discussion about a medical procedure.""}"
